id	call
ENSMUSG00000034382	present
ENSMUSG00000034390	present
ENSMUSG00000034403	present
ENSMUSG00000034412	present
ENSMUSG00000034422	present
ENSMUSG00000034424	present
ENSMUSG00000034429	present
ENSMUSG00000034430	present
ENSMUSG00000034432	present
ENSMUSG00000034442	present
ENSMUSG00000034445	present
ENSMUSG00000034449	present
ENSMUSG00000034450	present
ENSMUSG00000034453	present
ENSMUSG00000034456	present
ENSMUSG00000034459	present
ENSMUSG00000034471	present
ENSMUSG00000034473	present
ENSMUSG00000034480	present
ENSMUSG00000034484	present
ENSMUSG00000034487	present
ENSMUSG00000034509	present
ENSMUSG00000034522	present
ENSMUSG00000034528	present
ENSMUSG00000034543	present
ENSMUSG00000034544	present
ENSMUSG00000034560	present
ENSMUSG00000034563	present
ENSMUSG00000034566	present
ENSMUSG00000034574	present
ENSMUSG00000034575	present
ENSMUSG00000034584	present
ENSMUSG00000034591	present
ENSMUSG00000034602	present
ENSMUSG00000034610	present
ENSMUSG00000034616	present
ENSMUSG00000034617	present
ENSMUSG00000034620	present
ENSMUSG00000034621	present
ENSMUSG00000034636	present
ENSMUSG00000034640	present
ENSMUSG00000034641	present
ENSMUSG00000034645	present
ENSMUSG00000034652	present
ENSMUSG00000034653	present
ENSMUSG00000034659	present
ENSMUSG00000034663	present
ENSMUSG00000034667	present
ENSMUSG00000034673	present
ENSMUSG00000034674	present
ENSMUSG00000034681	present
ENSMUSG00000034684	present
ENSMUSG00000034707	present
ENSMUSG00000034708	present
ENSMUSG00000034709	present
ENSMUSG00000034714	present
ENSMUSG00000034723	present
ENSMUSG00000034724	present
ENSMUSG00000034729	present
ENSMUSG00000034738	present
ENSMUSG00000034744	present
ENSMUSG00000034757	present
ENSMUSG00000034761	present
ENSMUSG00000034780	present
ENSMUSG00000034781	present
ENSMUSG00000034783	present
ENSMUSG00000034785	present
ENSMUSG00000034789	present
ENSMUSG00000034793	present
ENSMUSG00000034795	present
ENSMUSG00000034807	present
ENSMUSG00000034820	present
ENSMUSG00000034826	present
ENSMUSG00000034842	present
ENSMUSG00000034845	present
ENSMUSG00000034850	present
ENSMUSG00000034855	present
ENSMUSG00000034858	present
ENSMUSG00000034867	present
ENSMUSG00000034868	present
ENSMUSG00000034875	present
ENSMUSG00000034880	present
ENSMUSG00000034892	present
ENSMUSG00000034893	present
ENSMUSG00000034902	present
ENSMUSG00000034903	present
ENSMUSG00000034908	present
ENSMUSG00000034917	present
ENSMUSG00000034926	present
ENSMUSG00000034928	present
ENSMUSG00000034930	present
ENSMUSG00000034931	present
ENSMUSG00000034932	present
ENSMUSG00000034936	present
ENSMUSG00000034940	present
ENSMUSG00000034947	present
ENSMUSG00000034951	present
ENSMUSG00000034957	present
ENSMUSG00000034973	present
ENSMUSG00000034974	present
ENSMUSG00000034993	present
ENSMUSG00000034994	present
ENSMUSG00000034998	present
ENSMUSG00000035000	present
ENSMUSG00000035004	present
ENSMUSG00000035007	present
ENSMUSG00000035011	present
ENSMUSG00000035021	present
ENSMUSG00000035027	present
ENSMUSG00000035031	present
ENSMUSG00000035041	present
ENSMUSG00000035047	present
ENSMUSG00000035048	present
ENSMUSG00000035049	present
ENSMUSG00000035051	present
ENSMUSG00000035064	present
ENSMUSG00000035069	present
ENSMUSG00000035078	present
ENSMUSG00000035086	present
ENSMUSG00000035093	present
ENSMUSG00000035104	present
ENSMUSG00000035105	present
ENSMUSG00000035133	present
ENSMUSG00000035142	present
ENSMUSG00000035150	present
ENSMUSG00000035151	present
ENSMUSG00000035152	present
ENSMUSG00000035161	present
ENSMUSG00000035164	present
ENSMUSG00000035168	present
ENSMUSG00000035171	present
ENSMUSG00000035173	present
ENSMUSG00000035181	present
ENSMUSG00000035198	present
ENSMUSG00000035199	present
ENSMUSG00000035202	present
ENSMUSG00000035203	present
ENSMUSG00000035206	present
ENSMUSG00000035212	present
ENSMUSG00000035215	present
ENSMUSG00000035227	present
ENSMUSG00000035234	present
ENSMUSG00000035237	present
ENSMUSG00000035242	present
ENSMUSG00000035247	present
ENSMUSG00000035248	present
ENSMUSG00000035258	present
ENSMUSG00000035273	present
ENSMUSG00000035278	present
ENSMUSG00000035284	present
ENSMUSG00000035297	present
ENSMUSG00000035310	present
ENSMUSG00000035325	present
ENSMUSG00000035329	present
ENSMUSG00000035342	present
ENSMUSG00000035351	present
ENSMUSG00000035354	present
ENSMUSG00000035367	present
ENSMUSG00000035372	present
ENSMUSG00000035376	present
ENSMUSG00000035378	present
ENSMUSG00000035382	present
ENSMUSG00000035392	present
ENSMUSG00000035399	present
ENSMUSG00000035413	present
ENSMUSG00000035437	present
ENSMUSG00000035441	present
ENSMUSG00000035443	present
ENSMUSG00000035451	present
ENSMUSG00000035459	present
ENSMUSG00000035469	present
ENSMUSG00000035472	present
ENSMUSG00000035473	present
ENSMUSG00000035478	present
ENSMUSG00000035493	present
ENSMUSG00000035495	present
ENSMUSG00000035505	present
ENSMUSG00000035517	present
ENSMUSG00000035521	present
ENSMUSG00000035530	present
ENSMUSG00000035540	present
ENSMUSG00000035545	present
ENSMUSG00000035559	present
ENSMUSG00000035561	present
ENSMUSG00000035572	present
ENSMUSG00000035575	present
ENSMUSG00000035585	present
ENSMUSG00000035596	present
ENSMUSG00000035597	present
ENSMUSG00000035614	present
ENSMUSG00000035620	present
ENSMUSG00000035621	present
ENSMUSG00000035623	present
ENSMUSG00000035629	present
ENSMUSG00000035632	present
ENSMUSG00000035637	present
ENSMUSG00000035642	present
ENSMUSG00000035649	present
ENSMUSG00000035666	present
ENSMUSG00000035673	present
ENSMUSG00000035674	present
ENSMUSG00000035686	present
ENSMUSG00000035692	present
ENSMUSG00000035704	present
ENSMUSG00000035726	present
ENSMUSG00000035754	present
ENSMUSG00000035757	present
ENSMUSG00000035759	present
ENSMUSG00000035762	present
ENSMUSG00000035765	present
ENSMUSG00000035769	present
ENSMUSG00000035770	present
ENSMUSG00000035772	present
ENSMUSG00000035776	present
ENSMUSG00000035780	present
ENSMUSG00000035781	present
ENSMUSG00000035783	present
ENSMUSG00000035798	present
ENSMUSG00000035811	present
ENSMUSG00000035824	present
ENSMUSG00000035828	present
ENSMUSG00000035836	present
ENSMUSG00000035840	present
ENSMUSG00000035851	present
ENSMUSG00000035864	present
ENSMUSG00000035873	present
ENSMUSG00000035875	present
ENSMUSG00000035877	present
ENSMUSG00000035878	present
ENSMUSG00000035885	present
ENSMUSG00000035890	present
ENSMUSG00000035898	present
ENSMUSG00000035901	present
ENSMUSG00000035929	present
ENSMUSG00000035933	present
ENSMUSG00000035936	present
ENSMUSG00000035941	present
ENSMUSG00000035944	present
ENSMUSG00000035948	present
ENSMUSG00000035949	present
ENSMUSG00000035953	present
ENSMUSG00000035954	present
ENSMUSG00000035958	present
ENSMUSG00000035960	present
ENSMUSG00000035992	present
ENSMUSG00000036023	present
ENSMUSG00000036026	present
ENSMUSG00000036040	present
ENSMUSG00000036046	present
ENSMUSG00000036053	present
ENSMUSG00000036057	present
ENSMUSG00000036073	present
ENSMUSG00000036078	present
ENSMUSG00000036083	present
ENSMUSG00000036087	present
ENSMUSG00000036093	present
ENSMUSG00000036097	present
ENSMUSG00000036098	present
ENSMUSG00000036099	present
ENSMUSG00000036103	present
ENSMUSG00000036104	present
ENSMUSG00000036110	present
ENSMUSG00000036112	present
ENSMUSG00000036114	present
ENSMUSG00000036120	present
ENSMUSG00000036138	present
ENSMUSG00000036151	present
ENSMUSG00000036155	present
ENSMUSG00000036160	present
ENSMUSG00000036167	present
ENSMUSG00000036180	present
ENSMUSG00000036181	present
ENSMUSG00000036188	present
ENSMUSG00000036197	present
ENSMUSG00000036199	present
ENSMUSG00000036202	present
ENSMUSG00000036208	present
ENSMUSG00000036214	present
ENSMUSG00000036216	present
ENSMUSG00000036241	present
ENSMUSG00000036249	present
ENSMUSG00000036256	present
ENSMUSG00000036257	present
ENSMUSG00000036270	present
ENSMUSG00000036275	present
ENSMUSG00000036278	present
ENSMUSG00000036282	present
ENSMUSG00000036285	present
ENSMUSG00000036291	present
ENSMUSG00000036292	present
ENSMUSG00000036299	present
ENSMUSG00000036309	present
ENSMUSG00000036315	present
ENSMUSG00000036323	present
ENSMUSG00000036327	present
ENSMUSG00000036333	present
ENSMUSG00000036339	present
ENSMUSG00000036352	present
ENSMUSG00000036362	present
ENSMUSG00000036368	present
ENSMUSG00000036371	present
ENSMUSG00000036372	present
ENSMUSG00000036376	present
ENSMUSG00000036390	present
ENSMUSG00000036391	present
ENSMUSG00000036398	present
ENSMUSG00000036402	present
ENSMUSG00000036427	present
ENSMUSG00000036430	present
ENSMUSG00000036432	present
ENSMUSG00000036435	present
ENSMUSG00000036438	present
ENSMUSG00000036442	present
ENSMUSG00000036446	present
ENSMUSG00000036450	present
ENSMUSG00000036452	present
ENSMUSG00000036461	present
ENSMUSG00000036473	present
ENSMUSG00000036478	present
ENSMUSG00000036499	present
ENSMUSG00000036503	present
ENSMUSG00000036504	present
ENSMUSG00000036513	present
ENSMUSG00000036528	present
ENSMUSG00000036529	present
ENSMUSG00000036534	present
ENSMUSG00000036550	present
ENSMUSG00000036552	present
ENSMUSG00000036561	present
ENSMUSG00000036570	present
ENSMUSG00000036572	present
ENSMUSG00000036580	present
ENSMUSG00000036585	present
ENSMUSG00000036591	present
ENSMUSG00000036594	present
ENSMUSG00000036606	present
ENSMUSG00000036611	present
ENSMUSG00000036613	present
ENSMUSG00000036615	present
ENSMUSG00000036620	present
ENSMUSG00000036622	present
ENSMUSG00000036632	present
ENSMUSG00000036636	present
ENSMUSG00000036639	present
ENSMUSG00000036644	present
ENSMUSG00000036646	present
ENSMUSG00000036655	present
ENSMUSG00000036676	present
ENSMUSG00000036678	present
ENSMUSG00000036686	present
ENSMUSG00000036687	present
ENSMUSG00000036693	present
ENSMUSG00000036698	present
ENSMUSG00000036707	present
ENSMUSG00000036712	present
ENSMUSG00000036737	present
ENSMUSG00000036748	present
ENSMUSG00000036751	present
ENSMUSG00000036752	present
ENSMUSG00000036764	present
ENSMUSG00000036769	present
ENSMUSG00000036775	present
ENSMUSG00000036779	present
ENSMUSG00000036781	present
ENSMUSG00000036782	present
ENSMUSG00000036810	present
ENSMUSG00000036813	present
ENSMUSG00000036817	present
ENSMUSG00000036819	present
ENSMUSG00000036820	present
ENSMUSG00000036822	present
ENSMUSG00000036825	present
ENSMUSG00000036833	present
ENSMUSG00000036835	present
ENSMUSG00000036840	present
ENSMUSG00000036845	present
ENSMUSG00000036850	present
ENSMUSG00000036854	present
ENSMUSG00000036860	present
ENSMUSG00000036873	present
ENSMUSG00000036875	present
ENSMUSG00000036879	present
ENSMUSG00000036880	present
ENSMUSG00000036885	present
ENSMUSG00000036887	present
ENSMUSG00000036892	present
ENSMUSG00000036893	present
ENSMUSG00000036896	present
ENSMUSG00000036904	present
ENSMUSG00000036905	present
ENSMUSG00000036908	present
ENSMUSG00000036918	present
ENSMUSG00000036932	present
ENSMUSG00000036934	present
ENSMUSG00000036940	present
ENSMUSG00000036941	present
ENSMUSG00000036943	present
ENSMUSG00000036955	present
ENSMUSG00000036968	present
ENSMUSG00000036975	present
ENSMUSG00000036977	present
ENSMUSG00000036980	present
ENSMUSG00000036983	present
ENSMUSG00000036985	present
ENSMUSG00000036986	present
ENSMUSG00000036989	present
ENSMUSG00000036990	present
ENSMUSG00000036992	present
ENSMUSG00000036995	present
ENSMUSG00000037003	present
ENSMUSG00000037012	present
ENSMUSG00000037013	present
ENSMUSG00000037017	present
ENSMUSG00000037022	present
ENSMUSG00000037025	present
ENSMUSG00000037029	present
ENSMUSG00000037049	present
ENSMUSG00000037053	present
ENSMUSG00000037058	present
ENSMUSG00000037062	present
ENSMUSG00000037070	present
ENSMUSG00000037071	present
ENSMUSG00000037072	present
ENSMUSG00000037075	present
ENSMUSG00000037089	present
ENSMUSG00000037095	present
ENSMUSG00000037103	present
ENSMUSG00000037110	present
ENSMUSG00000037111	present
ENSMUSG00000037112	present
ENSMUSG00000037119	present
ENSMUSG00000037134	present
ENSMUSG00000037149	present
ENSMUSG00000037151	present
ENSMUSG00000037152	present
ENSMUSG00000037166	present
ENSMUSG00000037174	present
ENSMUSG00000037190	present
ENSMUSG00000037197	present
ENSMUSG00000037204	present
ENSMUSG00000037206	present
ENSMUSG00000037210	present
ENSMUSG00000037214	present
ENSMUSG00000037216	present
ENSMUSG00000037221	present
ENSMUSG00000037234	present
ENSMUSG00000037235	present
ENSMUSG00000037236	present
ENSMUSG00000037242	present
ENSMUSG00000037253	present
ENSMUSG00000037254	present
ENSMUSG00000037257	present
ENSMUSG00000037260	present
ENSMUSG00000037262	present
ENSMUSG00000037270	present
ENSMUSG00000037275	present
ENSMUSG00000037278	present
ENSMUSG00000037286	present
ENSMUSG00000037287	present
ENSMUSG00000037295	present
ENSMUSG00000037296	present
ENSMUSG00000037300	present
ENSMUSG00000037316	present
ENSMUSG00000037321	present
ENSMUSG00000037326	present
ENSMUSG00000037331	present
ENSMUSG00000037339	present
ENSMUSG00000037343	present
ENSMUSG00000037348	present
ENSMUSG00000037349	present
ENSMUSG00000037351	present
ENSMUSG00000037353	present
ENSMUSG00000037355	present
ENSMUSG00000037361	present
ENSMUSG00000037364	present
ENSMUSG00000037366	present
ENSMUSG00000037369	present
ENSMUSG00000037370	present
ENSMUSG00000037373	present
ENSMUSG00000037376	present
ENSMUSG00000037379	present
ENSMUSG00000037400	present
ENSMUSG00000037405	present
ENSMUSG00000037410	present
ENSMUSG00000037415	present
ENSMUSG00000037416	present
ENSMUSG00000037434	present
ENSMUSG00000037440	present
ENSMUSG00000037443	present
ENSMUSG00000037458	present
ENSMUSG00000037461	present
ENSMUSG00000037465	present
ENSMUSG00000037470	present
ENSMUSG00000037475	present
ENSMUSG00000037486	present
ENSMUSG00000037487	present
ENSMUSG00000037499	present
ENSMUSG00000037503	present
ENSMUSG00000037514	present
ENSMUSG00000037519	present
ENSMUSG00000037523	present
ENSMUSG00000037526	present
ENSMUSG00000037531	present
ENSMUSG00000037533	present
ENSMUSG00000037536	present
ENSMUSG00000037542	present
ENSMUSG00000037553	present
ENSMUSG00000037563	present
ENSMUSG00000037570	present
ENSMUSG00000037573	present
ENSMUSG00000037580	present
ENSMUSG00000037583	present
ENSMUSG00000037601	present
ENSMUSG00000037608	present
ENSMUSG00000037621	present
ENSMUSG00000037622	present
ENSMUSG00000037640	present
ENSMUSG00000037643	present
ENSMUSG00000037646	present
ENSMUSG00000037649	present
ENSMUSG00000037652	present
ENSMUSG00000037656	present
ENSMUSG00000037669	present
ENSMUSG00000037679	present
ENSMUSG00000037686	present
ENSMUSG00000037692	present
ENSMUSG00000037697	present
ENSMUSG00000037703	present
ENSMUSG00000037706	present
ENSMUSG00000037709	present
ENSMUSG00000037710	present
ENSMUSG00000037712	present
ENSMUSG00000037720	present
ENSMUSG00000037722	present
ENSMUSG00000037730	present
ENSMUSG00000037731	present
ENSMUSG00000037740	present
ENSMUSG00000037742	present
ENSMUSG00000037750	present
ENSMUSG00000037752	present
ENSMUSG00000037761	present
ENSMUSG00000037772	present
ENSMUSG00000037780	present
ENSMUSG00000037787	present
ENSMUSG00000037795	present
ENSMUSG00000037797	present
ENSMUSG00000037798	present
ENSMUSG00000037805	present
ENSMUSG00000037808	present
ENSMUSG00000037815	present
ENSMUSG00000037818	present
ENSMUSG00000037820	present
ENSMUSG00000037822	present
ENSMUSG00000037824	present
ENSMUSG00000037826	present
ENSMUSG00000037847	present
ENSMUSG00000037851	present
ENSMUSG00000037857	present
ENSMUSG00000037876	present
ENSMUSG00000037894	present
ENSMUSG00000037896	present
ENSMUSG00000037902	present
ENSMUSG00000037905	present
ENSMUSG00000037916	present
ENSMUSG00000037926	present
ENSMUSG00000037933	present
ENSMUSG00000037935	present
ENSMUSG00000037936	present
ENSMUSG00000037938	present
ENSMUSG00000037942	present
ENSMUSG00000037949	present
ENSMUSG00000037957	present
ENSMUSG00000037958	present
ENSMUSG00000037960	present
ENSMUSG00000037965	present
ENSMUSG00000037966	present
ENSMUSG00000037971	present
ENSMUSG00000037992	present
ENSMUSG00000037993	present
ENSMUSG00000038000	present
ENSMUSG00000038005	present
ENSMUSG00000038007	present
ENSMUSG00000038009	present
ENSMUSG00000038013	present
ENSMUSG00000038014	present
ENSMUSG00000038023	present
ENSMUSG00000038024	present
ENSMUSG00000038025	present
ENSMUSG00000038028	present
ENSMUSG00000038034	present
ENSMUSG00000038039	present
ENSMUSG00000038046	present
ENSMUSG00000038055	present
ENSMUSG00000038058	present
ENSMUSG00000038068	present
ENSMUSG00000038069	present
ENSMUSG00000038079	present
ENSMUSG00000038080	present
ENSMUSG00000038084	present
ENSMUSG00000038092	present
ENSMUSG00000038095	present
ENSMUSG00000038102	present
ENSMUSG00000038116	present
ENSMUSG00000038121	present
ENSMUSG00000038122	present
ENSMUSG00000038127	present
ENSMUSG00000038135	present
ENSMUSG00000038141	present
ENSMUSG00000038145	present
ENSMUSG00000038147	present
ENSMUSG00000038150	present
ENSMUSG00000038160	present
ENSMUSG00000038167	present
ENSMUSG00000038170	present
ENSMUSG00000038172	present
ENSMUSG00000038174	present
ENSMUSG00000038175	present
ENSMUSG00000038178	present
ENSMUSG00000038181	present
ENSMUSG00000038188	present
ENSMUSG00000038195	present
ENSMUSG00000038206	present
ENSMUSG00000038212	present
ENSMUSG00000038213	present
ENSMUSG00000038215	present
ENSMUSG00000038217	present
ENSMUSG00000038224	present
ENSMUSG00000038233	present
ENSMUSG00000038235	present
ENSMUSG00000038240	present
ENSMUSG00000038244	present
ENSMUSG00000038250	present
ENSMUSG00000038267	present
ENSMUSG00000038274	present
ENSMUSG00000038279	present
ENSMUSG00000038280	present
ENSMUSG00000038286	present
ENSMUSG00000038290	present
ENSMUSG00000038298	present
ENSMUSG00000038299	present
ENSMUSG00000038301	present
ENSMUSG00000038302	present
ENSMUSG00000038312	present
ENSMUSG00000038323	present
ENSMUSG00000038324	present
ENSMUSG00000038332	present
ENSMUSG00000038335	present
ENSMUSG00000038344	present
ENSMUSG00000038346	present
ENSMUSG00000038365	present
ENSMUSG00000038366	present
ENSMUSG00000038368	present
ENSMUSG00000038369	present
ENSMUSG00000038371	present
ENSMUSG00000038374	present
ENSMUSG00000038375	present
ENSMUSG00000038383	present
ENSMUSG00000038387	present
ENSMUSG00000038388	present
ENSMUSG00000038393	present
ENSMUSG00000038398	present
ENSMUSG00000038403	present
ENSMUSG00000038406	present
ENSMUSG00000038412	present
ENSMUSG00000038415	present
ENSMUSG00000038416	present
ENSMUSG00000038417	present
ENSMUSG00000038422	present
