id	minimum_pValue	call
ENSMUSG00000032301	3.86139992229314e-15	present
ENSMUSG00000032303	0.174340982001717	absent
ENSMUSG00000032305	9.08888318090759e-06	present
ENSMUSG00000032306	3.92706261032832e-07	present
ENSMUSG00000032307	3.55268807047357e-08	present
ENSMUSG00000032308	1.03219485339963e-06	present
ENSMUSG00000032309	9.62057998219519e-13	present
ENSMUSG00000032310	1.37469605144644e-19	present
ENSMUSG00000032311	3.93823695460872e-08	present
ENSMUSG00000032312	1.85209056630437e-11	present
ENSMUSG00000032313	0.00280963276859109	absent
ENSMUSG00000032314	5.38470152528999e-17	present
ENSMUSG00000032315	2.24002073749083e-05	present
ENSMUSG00000032316	3.37274130273056e-12	present
ENSMUSG00000032318	0.00237495111149639	absent
ENSMUSG00000032320	5.8483795698082e-09	present
ENSMUSG00000032322	1.91260860195063e-05	present
ENSMUSG00000032323	0.000192762823323378	absent
ENSMUSG00000032324	2.84388989400473e-09	present
ENSMUSG00000032327	0.000193763349233478	absent
ENSMUSG00000032328	7.72141270083941e-13	present
ENSMUSG00000032329	3.94963298586412e-07	present
ENSMUSG00000032330	5.9381589508169e-22	present
ENSMUSG00000032332	0.00179267725043879	absent
ENSMUSG00000032333	2.21922369044094e-05	present
ENSMUSG00000032334	0.000288610870962821	absent
ENSMUSG00000032336	1.57096616968543e-11	present
ENSMUSG00000032338	0.174193762451734	absent
ENSMUSG00000032340	8.44745472421092e-06	present
ENSMUSG00000032342	2.08115010545402e-08	present
ENSMUSG00000032343	0.703727705315684	absent
ENSMUSG00000032344	0.000635247484824819	absent
ENSMUSG00000032346	0.15777425381361	absent
ENSMUSG00000032348	1.20247861655228e-13	present
ENSMUSG00000032349	1.37681068187223e-16	present
ENSMUSG00000032350	1.7886020729398e-13	present
ENSMUSG00000032352	0.000155933242611962	absent
ENSMUSG00000032353	1.09726639605951e-09	present
ENSMUSG00000032355	0.0243117686446352	absent
ENSMUSG00000032356	0.551550857757614	absent
ENSMUSG00000032357	0.0046502646483172	absent
ENSMUSG00000032358	0.587942729369497	absent
ENSMUSG00000032359	1.51320125121508e-16	present
ENSMUSG00000032360	0.0108516146485249	absent
ENSMUSG00000032363	1.21975147368336e-05	present
ENSMUSG00000032366	1.75326636992258e-12	present
ENSMUSG00000032368	0.721875726852766	absent
ENSMUSG00000032369	7.39853596083996e-09	present
ENSMUSG00000032370	3.6818559520176e-09	present
ENSMUSG00000032372	1.06108830014676e-09	present
ENSMUSG00000032373	0.0169177698965073	absent
ENSMUSG00000032374	2.9701558829419e-05	present
ENSMUSG00000032375	7.33543167364911e-05	present
ENSMUSG00000032376	6.81187265184297e-09	present
ENSMUSG00000032377	0.000545118202800811	absent
ENSMUSG00000032380	5.95900036598346e-09	present
ENSMUSG00000032381	1.46191047135611e-14	present
ENSMUSG00000032382	1.25029837946989e-10	present
ENSMUSG00000032383	2.02805013618316e-17	present
ENSMUSG00000032384	3.37705195309757e-05	present
ENSMUSG00000032386	5.02472497527915e-09	present
ENSMUSG00000032387	1.34075152881435e-11	present
ENSMUSG00000032388	5.2489977951884e-10	present
ENSMUSG00000032392	3.42942421808929e-08	present
ENSMUSG00000032393	3.73570165709389e-10	present
ENSMUSG00000032394	0.000490459435580383	absent
ENSMUSG00000032396	2.72897120689363e-07	present
ENSMUSG00000032397	5.96083001539942e-14	present
ENSMUSG00000032398	6.60917597129868e-09	present
ENSMUSG00000032399	2.89290698997365e-17	present
ENSMUSG00000032400	1.28276026642961e-07	present
ENSMUSG00000032401	0.35396655623096	absent
ENSMUSG00000032402	8.02680174164184e-07	present
ENSMUSG00000032403	4.90596302788131e-09	present
ENSMUSG00000032405	1.32735592185404e-08	present
ENSMUSG00000032407	5.37423949654853e-11	present
ENSMUSG00000032409	1.98775393582126e-05	present
ENSMUSG00000032410	6.93942285633506e-06	present
ENSMUSG00000032411	1.98550764609879e-12	present
ENSMUSG00000032412	9.6943791481607e-11	present
ENSMUSG00000032413	0.000105794709685833	absent
ENSMUSG00000032415	0.0002402927191099	absent
ENSMUSG00000032417	0.00353107541848614	absent
ENSMUSG00000032418	7.52693467736504e-15	present
ENSMUSG00000032419	0.0178781922848838	absent
ENSMUSG00000032420	5.10385147439947e-10	present
ENSMUSG00000032422	1.56949923849265e-07	present
ENSMUSG00000032423	4.81996481040082e-10	present
ENSMUSG00000032425	1.67933069480981e-06	present
ENSMUSG00000032431	1.48276248031177e-07	present
ENSMUSG00000032434	4.68677575418736e-11	present
ENSMUSG00000032435	4.97034555970391e-08	present
ENSMUSG00000032436	8.16254857738174e-10	present
ENSMUSG00000032437	2.53467912656285e-10	present
ENSMUSG00000032440	1.30808542295421e-06	present
ENSMUSG00000032443	0.0994574469958922	absent
ENSMUSG00000032446	0.817435106527692	absent
ENSMUSG00000032449	6.21823424036576e-07	present
ENSMUSG00000032451	0.646703963006636	absent
ENSMUSG00000032452	0.0977313247597386	absent
ENSMUSG00000032454	2.44996277658893e-12	present
ENSMUSG00000032456	1.69915441281116e-08	present
ENSMUSG00000032458	3.72535532092093e-11	present
ENSMUSG00000032459	1.86935893853886e-10	present
ENSMUSG00000032462	9.75842376198017e-06	present
ENSMUSG00000032463	1.86058316136053e-07	present
ENSMUSG00000032468	1.1230298501705e-06	present
ENSMUSG00000032469	4.91521881066991e-08	present
ENSMUSG00000032470	1.36921269042453e-05	present
ENSMUSG00000032473	0.0459059773440993	absent
ENSMUSG00000032475	5.03381069260217e-11	present
ENSMUSG00000032477	2.62299772279491e-07	present
ENSMUSG00000032478	5.57945448813493e-11	present
ENSMUSG00000032479	5.01486905238716e-10	present
ENSMUSG00000032480	2.56777385223921e-11	present
ENSMUSG00000032481	3.61648411499869e-09	present
ENSMUSG00000032482	0.000349730090658039	absent
ENSMUSG00000032484	1.21387882499477e-16	present
ENSMUSG00000032485	1.84413297622884e-12	present
ENSMUSG00000032487	0.097289907910562	absent
ENSMUSG00000032489	0.00248692604259366	absent
ENSMUSG00000032491	6.83303271298832e-05	present
ENSMUSG00000032492	1.42705886159869e-06	present
ENSMUSG00000032493	0.395020072337439	absent
ENSMUSG00000032494	0.528919513743605	absent
ENSMUSG00000032495	0.0371085212309103	absent
ENSMUSG00000032496	9.92926424074042e-14	present
ENSMUSG00000032497	8.40106118030071e-10	present
ENSMUSG00000032498	2.54906290235173e-08	present
ENSMUSG00000032500	9.22477438952804e-06	present
ENSMUSG00000032501	4.0057563413211e-09	present
ENSMUSG00000032502	0.0709694067783852	absent
ENSMUSG00000032503	0.000854817615159936	absent
ENSMUSG00000032504	5.81629184641956e-11	present
ENSMUSG00000032507	0.00864624746189407	absent
ENSMUSG00000032508	6.04772683886065e-08	present
ENSMUSG00000032511	0.0535603071342982	absent
ENSMUSG00000032512	2.79339913593324e-08	present
ENSMUSG00000032513	1.54763804195874e-09	present
ENSMUSG00000032514	0.0514987848680114	absent
ENSMUSG00000032515	8.02998236769045e-08	present
ENSMUSG00000032517	0.0525365019343655	absent
ENSMUSG00000032518	2.85676815700809e-18	present
ENSMUSG00000032519	4.28850558071629e-12	present
ENSMUSG00000032523	0.0643494097204099	absent
ENSMUSG00000032525	2.04452956823611e-09	present
ENSMUSG00000032526	3.73007272026376e-13	present
ENSMUSG00000032527	4.02456969161707e-13	present
ENSMUSG00000032528	4.65596863372914e-08	present
ENSMUSG00000032530	0.0276412380286154	absent
ENSMUSG00000032531	6.62882994760963e-08	present
ENSMUSG00000032532	3.02117564380874e-07	present
ENSMUSG00000032534	2.18197923567757e-08	present
ENSMUSG00000032536	1.32222950329339e-10	present
ENSMUSG00000032537	0.071061783906213	absent
ENSMUSG00000032540	8.79158807009565e-11	present
ENSMUSG00000032547	4.92705987259423e-08	present
ENSMUSG00000032548	5.6079878374787e-10	present
ENSMUSG00000032549	0.00334676614350863	absent
ENSMUSG00000032551	4.13057288076139e-09	present
ENSMUSG00000032553	3.10810690545771e-09	present
ENSMUSG00000032554	5.12282990508126e-32	present
ENSMUSG00000032555	1.62669562131002e-09	present
ENSMUSG00000032556	9.1444926968606e-06	present
ENSMUSG00000032557	1.10291626089129e-08	present
ENSMUSG00000032558	1.92011939494722e-06	present
ENSMUSG00000032560	3.30270760221338e-08	present
ENSMUSG00000032561	0.000192190044924003	absent
ENSMUSG00000032562	4.45847857692445e-13	present
ENSMUSG00000032563	1.90054101018091e-10	present
ENSMUSG00000032564	0.0056894942567862	absent
ENSMUSG00000032565	3.26580234238952e-06	present
ENSMUSG00000032566	0.00408376557409806	absent
ENSMUSG00000032567	1.18060001190423e-05	present
ENSMUSG00000032570	1.7569025125721e-09	present
ENSMUSG00000032571	1.17133835264672e-06	present
ENSMUSG00000032572	0.112717860326273	absent
ENSMUSG00000032575	1.66356214721478e-18	present
ENSMUSG00000032577	1.13359139893828e-06	present
ENSMUSG00000032578	3.64121987347724e-10	present
ENSMUSG00000032579	2.42564736954244e-08	present
ENSMUSG00000032580	2.86219806488364e-11	present
ENSMUSG00000032582	9.0822329066074e-09	present
ENSMUSG00000032583	1.77302339659264e-07	present
ENSMUSG00000032584	0.00127557841248571	absent
ENSMUSG00000032586	2.04383263245516e-07	present
ENSMUSG00000032589	0.000676038698977787	absent
ENSMUSG00000032590	3.05483686992276e-12	present
ENSMUSG00000032591	2.46213865545696e-14	present
ENSMUSG00000032593	0.000459471521769172	absent
ENSMUSG00000032594	1.53745864974321e-09	present
ENSMUSG00000032595	0.00085199956577335	absent
ENSMUSG00000032596	7.52166594682841e-10	present
ENSMUSG00000032598	3.23371832795276e-05	present
ENSMUSG00000032599	2.1920969225831e-11	present
ENSMUSG00000032601	6.19569477991562e-11	present
ENSMUSG00000032602	3.93522772265242e-12	present
ENSMUSG00000032604	1.09009991620219e-13	present
ENSMUSG00000032606	9.23160316003658e-08	present
ENSMUSG00000032607	6.76313885311138e-12	present
ENSMUSG00000032609	1.08092702193419e-07	present
ENSMUSG00000032611	0.00366268746008525	absent
ENSMUSG00000032612	2.5944863562613e-12	present
ENSMUSG00000032615	2.78464364371011e-07	present
ENSMUSG00000032621	5.7713164449014e-09	present
ENSMUSG00000032623	0.487026328915486	absent
ENSMUSG00000032624	5.38562639320238e-06	present
ENSMUSG00000032625	0.00709124415058935	absent
ENSMUSG00000032633	3.6109164271741e-08	present
ENSMUSG00000032637	2.17797830155635e-10	present
ENSMUSG00000032640	5.86893447975424e-06	present
ENSMUSG00000032641	8.1795915759816e-07	present
ENSMUSG00000032643	0.000271616063850842	absent
ENSMUSG00000032648	4.02859012436797e-06	present
ENSMUSG00000032649	0.000630708148689753	absent
ENSMUSG00000032652	5.77927886080047e-10	present
ENSMUSG00000032656	2.01314231381546e-06	present
ENSMUSG00000032657	2.76973148953827e-05	present
ENSMUSG00000032661	0.000640973815716188	absent
ENSMUSG00000032666	0.000110524820898217	absent
ENSMUSG00000032667	3.32593327016456e-10	present
ENSMUSG00000032671	0.0158127797357288	absent
ENSMUSG00000032673	5.88313878758728e-12	present
ENSMUSG00000032679	3.89869270069973e-12	present
ENSMUSG00000032680	0.0638838245802528	absent
ENSMUSG00000032688	2.7959078472594e-05	present
ENSMUSG00000032690	0.000375566942979856	absent
ENSMUSG00000032691	0.00902712944920893	absent
ENSMUSG00000032698	6.91596677773767e-13	present
ENSMUSG00000032702	7.56262718520613e-09	present
ENSMUSG00000032705	1.33922210907397e-06	present
ENSMUSG00000032712	9.20832058125212e-09	present
ENSMUSG00000032714	0.000441878935894488	absent
ENSMUSG00000032715	2.08024007239076e-06	present
ENSMUSG00000032717	4.47415561593618e-05	present
ENSMUSG00000032718	0.00190754670428904	absent
ENSMUSG00000032719	0.286039426715645	absent
ENSMUSG00000032724	2.09682609872484e-06	present
ENSMUSG00000032725	1.18053092601706e-08	present
ENSMUSG00000032726	0.0641508415065636	absent
ENSMUSG00000032727	1.9441406478966e-07	present
ENSMUSG00000032733	7.94237565486673e-06	present
ENSMUSG00000032735	2.07776182343807e-08	present
ENSMUSG00000032737	3.37640463800308e-08	present
ENSMUSG00000032739	4.62799788103539e-05	present
ENSMUSG00000032740	1.22258747213761e-05	present
ENSMUSG00000032741	1.59289754726913e-09	present
ENSMUSG00000032743	5.18270230675461e-06	present
ENSMUSG00000032744	0.00137132204872409	absent
ENSMUSG00000032745	9.58175734042797e-10	present
ENSMUSG00000032750	0.00177518776345964	absent
ENSMUSG00000032754	1.44917752598093e-09	present
ENSMUSG00000032757	2.66703506245982e-15	present
ENSMUSG00000032758	1.79669395766207e-10	present
ENSMUSG00000032763	5.97716684435435e-09	present
ENSMUSG00000032766	4.28315273796127e-10	present
ENSMUSG00000032769	0.756400694763006	absent
ENSMUSG00000032773	0.0894052908904941	absent
ENSMUSG00000032776	1.17121620217211e-05	present
ENSMUSG00000032777	2.80413965469102e-08	present
ENSMUSG00000032782	8.83448711555848e-07	present
ENSMUSG00000032783	2.53392303490348e-07	present
ENSMUSG00000032786	9.2350670229669e-22	present
ENSMUSG00000032788	6.36980106561523e-09	present
ENSMUSG00000032796	9.46619203193662e-05	present
ENSMUSG00000032802	1.25471428197597e-08	present
ENSMUSG00000032803	7.1095057519171e-12	present
ENSMUSG00000032806	9.43371755217949e-06	present
ENSMUSG00000032807	0.628465587522203	absent
ENSMUSG00000032808	2.41176274699829e-12	present
ENSMUSG00000032812	2.09887115958161e-10	present
ENSMUSG00000032815	5.3326601360559e-07	present
ENSMUSG00000032816	5.79954175413032e-06	present
ENSMUSG00000032818	0.842526813730727	absent
ENSMUSG00000032826	1.68452225810018e-06	present
ENSMUSG00000032827	2.90130812868232e-05	present
ENSMUSG00000032834	6.15989239768426e-07	present
ENSMUSG00000032839	0.0237467730988788	absent
ENSMUSG00000032840	8.65111597528738e-05	present
ENSMUSG00000032841	2.10291959560811e-05	present
ENSMUSG00000032842	3.15731825063868e-05	present
ENSMUSG00000032845	0.000872051131396842	absent
ENSMUSG00000032846	0.00147618961353687	absent
ENSMUSG00000032849	0.000114334126871416	absent
ENSMUSG00000032850	0.014371666806358	absent
ENSMUSG00000032852	0.0574115180089157	absent
ENSMUSG00000032854	0.146283515599563	absent
ENSMUSG00000032855	1.3626123140189e-07	present
ENSMUSG00000032860	5.5067199657617e-08	present
ENSMUSG00000032864	0.0015972799812738	absent
ENSMUSG00000032867	5.45896920962514e-08	present
ENSMUSG00000032869	1.33228530713314e-09	present
ENSMUSG00000032870	1.82116822111715e-08	present
ENSMUSG00000032872	2.74874111327556e-09	present
ENSMUSG00000032875	0.000391807323592172	absent
ENSMUSG00000032878	0.0213986919394191	absent
ENSMUSG00000032883	3.59686516179235e-09	present
ENSMUSG00000032889	4.05327398908811e-05	present
ENSMUSG00000032890	0.0152988508642514	absent
ENSMUSG00000032892	4.39850427753082e-09	present
ENSMUSG00000032894	0.0792308211839613	absent
ENSMUSG00000032897	2.77833533225603e-10	present
ENSMUSG00000032898	4.374870509342e-10	present
ENSMUSG00000032899	0.0039059158015789	absent
ENSMUSG00000032900	0.0580947150903357	absent
ENSMUSG00000032902	2.83928528784025e-11	present
ENSMUSG00000032905	6.02988888658629e-08	present
ENSMUSG00000032908	0.166585029031421	absent
ENSMUSG00000032911	0.0496080588552316	absent
ENSMUSG00000032913	3.05712669006463e-05	present
ENSMUSG00000032915	7.53345264586255e-06	present
ENSMUSG00000032921	0.00672119016894429	absent
ENSMUSG00000032925	0.145315940655185	absent
ENSMUSG00000032932	5.14203198115775e-09	present
ENSMUSG00000032936	0.0010571925373	absent
ENSMUSG00000032937	0.581052663594894	absent
ENSMUSG00000032939	1.36394874592197e-09	present
ENSMUSG00000032940	0.453854203566227	absent
ENSMUSG00000032942	0.502518382404247	absent
ENSMUSG00000032946	2.47212198102885e-11	present
ENSMUSG00000032948	0.307937244493472	absent
ENSMUSG00000032952	3.72632697118817e-08	present
ENSMUSG00000032959	2.90560463365439e-15	present
ENSMUSG00000032965	4.26788400493856e-05	present
ENSMUSG00000032966	1.24581295081016e-12	present
ENSMUSG00000032968	0.0115432818722212	absent
ENSMUSG00000032977	4.17765030536377e-09	present
ENSMUSG00000032978	0.00705882512775591	absent
ENSMUSG00000032985	1.09544568511532e-05	present
ENSMUSG00000032987	0.890078215146956	absent
ENSMUSG00000032988	0.684514901940727	absent
ENSMUSG00000032997	3.75064811607224e-05	present
ENSMUSG00000032998	7.35705925876125e-07	present
ENSMUSG00000032999	0.0756035954188058	absent
ENSMUSG00000033004	1.36930747987985e-06	present
ENSMUSG00000033006	0.00444673922373149	absent
ENSMUSG00000033007	0.0331515888072725	absent
ENSMUSG00000033009	3.59250628480153e-06	present
ENSMUSG00000033014	1.27691676383362e-06	present
ENSMUSG00000033015	NA	absent
ENSMUSG00000033016	2.68888661614997e-05	present
ENSMUSG00000033020	1.40586111047917e-13	present
ENSMUSG00000033021	1.81065221263081e-11	present
ENSMUSG00000033022	2.85174799536696e-21	present
ENSMUSG00000033024	0.122770615441909	absent
ENSMUSG00000033027	0.104747396760617	absent
ENSMUSG00000033029	0.000524757859151072	absent
ENSMUSG00000033031	9.40170233383197e-08	present
ENSMUSG00000033032	2.96466015213601e-05	present
ENSMUSG00000033033	0.000822619274484205	absent
ENSMUSG00000033036	1.87382267387943e-05	present
ENSMUSG00000033039	3.29229213668345e-06	present
ENSMUSG00000033044	0.000476343058333855	absent
ENSMUSG00000033047	4.08732234615481e-12	present
ENSMUSG00000033053	0.0685025819105284	absent
ENSMUSG00000033054	2.95087494918895e-06	present
ENSMUSG00000033055	7.94256702356532e-10	present
ENSMUSG00000033059	1.19672049895644e-08	present
ENSMUSG00000033060	1.7000681025435e-07	present
ENSMUSG00000033061	0.045331743113348	absent
ENSMUSG00000033063	0.791744313544549	absent
ENSMUSG00000033065	4.18832709898725e-08	present
ENSMUSG00000033066	0.000254846015728413	absent
ENSMUSG00000033068	4.63871584145693e-07	present
ENSMUSG00000033075	1.34987433533993e-07	present
ENSMUSG00000033080	0.289343068243321	absent
ENSMUSG00000033082	0.00109474206519902	absent
ENSMUSG00000033083	0.000489754068975807	absent
ENSMUSG00000033088	1.47624630247224e-08	present
ENSMUSG00000033096	2.6944473426159e-10	present
ENSMUSG00000033099	9.0268127992157e-09	present
ENSMUSG00000033102	3.84663477033007e-08	present
ENSMUSG00000033105	3.71048971195671e-11	present
ENSMUSG00000033106	2.22601225600404e-08	present
ENSMUSG00000033107	1.35702425105042e-13	present
ENSMUSG00000033111	1.99809110136452e-11	present
ENSMUSG00000033114	3.91057890812816e-13	present
ENSMUSG00000033122	0.00179411676586218	absent
ENSMUSG00000033124	6.59281121804102e-10	present
ENSMUSG00000033126	0.000189987821227496	absent
ENSMUSG00000033128	1.85219826424303e-09	present
ENSMUSG00000033147	5.45703422884637e-06	present
ENSMUSG00000033149	9.86889944270171e-13	present
ENSMUSG00000033152	0.000249023799690782	absent
ENSMUSG00000033156	NA	absent
ENSMUSG00000033157	6.66894231543395e-08	present
ENSMUSG00000033159	1.69192558838007e-10	present
ENSMUSG00000033161	1.89573162499316e-14	present
ENSMUSG00000033166	1.29012435663777e-07	present
ENSMUSG00000033170	1.5589677915971e-05	present
ENSMUSG00000033174	4.77981855317517e-13	present
ENSMUSG00000033177	0.171724354893529	absent
ENSMUSG00000033182	0.000433054738335492	absent
ENSMUSG00000033184	4.16736241368262e-10	present
ENSMUSG00000033186	2.06532986117262e-10	present
ENSMUSG00000033187	0.00235472257460114	absent
ENSMUSG00000033191	2.17062822480663e-06	present
ENSMUSG00000033192	2.24797964294515e-05	present
ENSMUSG00000033196	0.00205845507745911	absent
ENSMUSG00000033200	0.00304825087891184	absent
ENSMUSG00000033207	0.000375717253625307	absent
ENSMUSG00000033208	0.261689214075482	absent
ENSMUSG00000033209	0.000760960426953822	absent
ENSMUSG00000033210	0.507877471125245	absent
ENSMUSG00000033213	7.39736739981184e-05	present
ENSMUSG00000033214	0.0102352335434262	absent
ENSMUSG00000033216	1.27463132321165e-08	present
ENSMUSG00000033219	0.102025625907866	absent
ENSMUSG00000033220	3.78573032343094e-12	present
ENSMUSG00000033222	5.99740754291734e-06	present
ENSMUSG00000033227	0.0112889950936451	absent
ENSMUSG00000033228	9.52511513295856e-10	present
ENSMUSG00000033233	0.00417535977059168	absent
ENSMUSG00000033237	1.6813308905568e-06	present
ENSMUSG00000033249	2.20978320828923e-06	present
ENSMUSG00000033253	4.68979687194447e-07	present
ENSMUSG00000033255	0.183419992836746	absent
ENSMUSG00000033256	4.91987112682474e-08	present
ENSMUSG00000033257	3.91200831309955e-08	present
ENSMUSG00000033268	0.88971974946113	absent
ENSMUSG00000033272	8.17204124232339e-11	present
ENSMUSG00000033276	0.0102197741924246	absent
ENSMUSG00000033278	0.000769481873042566	absent
ENSMUSG00000033282	0.000136699895282006	absent
ENSMUSG00000033285	1.16749283112358e-08	present
ENSMUSG00000033287	8.00273810930895e-07	present
ENSMUSG00000033294	1.20757369118567e-09	present
ENSMUSG00000033295	5.38991021658079e-11	present
ENSMUSG00000033306	5.09807017995618e-07	present
ENSMUSG00000033307	1.76321571574265e-18	present
ENSMUSG00000033308	1.63126972481374e-15	present
ENSMUSG00000033313	0.000159592596325354	absent
ENSMUSG00000033316	0.143480147543816	absent
ENSMUSG00000033318	1.45261680000642e-13	present
ENSMUSG00000033319	1.15235660086286e-05	present
ENSMUSG00000033323	1.33258471617321e-06	present
ENSMUSG00000033326	1.48826087284416e-07	present
ENSMUSG00000033327	0.000265024257999159	absent
ENSMUSG00000033335	1.65377168020886e-10	present
ENSMUSG00000033342	0.217001506837142	absent
ENSMUSG00000033343	NA	absent
ENSMUSG00000033350	0.0126196102983503	absent
ENSMUSG00000033352	2.17823724957802e-09	present
ENSMUSG00000033355	1.0114113761224e-09	present
ENSMUSG00000033356	1.03958497742525e-05	present
ENSMUSG00000033361	0.00220523350315929	absent
ENSMUSG00000033364	4.11796993147264e-07	present
ENSMUSG00000033365	9.69749793203949e-09	present
ENSMUSG00000033368	0.159673226802156	absent
ENSMUSG00000033373	2.6648544377595e-08	present
ENSMUSG00000033377	3.57017395441674e-11	present
ENSMUSG00000033379	2.26054071199831e-14	present
ENSMUSG00000033382	7.46795009231925e-08	present
ENSMUSG00000033383	0.706686050199913	absent
ENSMUSG00000033386	6.69420766363624e-10	present
ENSMUSG00000033389	0.00605532742050214	absent
ENSMUSG00000033392	8.22743057569605e-07	present
ENSMUSG00000033396	1.75651318177839e-05	present
ENSMUSG00000033400	2.07870676371897e-08	present
ENSMUSG00000033405	4.34090101564043e-05	present
ENSMUSG00000033409	0.189010167059866	absent
ENSMUSG00000033411	9.65845056474676e-08	present
ENSMUSG00000033416	1.62132804610184e-14	present
ENSMUSG00000033417	6.33732441022724e-09	present
ENSMUSG00000033419	0.00554453993857122	absent
ENSMUSG00000033420	0.00165234848920367	absent
ENSMUSG00000033423	7.52187822240352e-10	present
ENSMUSG00000033427	9.020506541376e-16	present
ENSMUSG00000033429	3.31088111643894e-14	present
ENSMUSG00000033430	4.68189004364393e-06	present
ENSMUSG00000033434	4.46249357653625e-09	present
ENSMUSG00000033436	1.26233448195417e-06	present
ENSMUSG00000033439	6.16794320091015e-07	present
ENSMUSG00000033444	3.48517873353097e-06	present
ENSMUSG00000033446	1.00764912006526e-05	present
ENSMUSG00000033450	0.000240944625997135	absent
ENSMUSG00000033453	0.012395813391465	absent
ENSMUSG00000033454	5.6804662771013e-05	present
ENSMUSG00000033458	0.000249794402725448	absent
ENSMUSG00000033460	7.37815711820972e-06	present
ENSMUSG00000033467	8.07052756272272e-07	present
ENSMUSG00000033470	0.000639188063936402	absent
ENSMUSG00000033475	2.00768789506426e-14	present
ENSMUSG00000033478	1.22041333605071e-07	present
ENSMUSG00000033486	2.41848951648656e-06	present
ENSMUSG00000033487	1.26392723723614e-09	present
ENSMUSG00000033488	1.5938701629222e-08	present
ENSMUSG00000033491	0.000437051899921814	absent
ENSMUSG00000033498	0.652658927343434	absent
ENSMUSG00000033499	3.07933494238963e-10	present
ENSMUSG00000033501	0.0621164960025705	absent
ENSMUSG00000033502	0.000328854325358997	absent
ENSMUSG00000033508	0.000177265084142504	absent
ENSMUSG00000033510	0.102132575540125	absent
ENSMUSG00000033520	0.363262226032255	absent
ENSMUSG00000033526	1.39328533504212e-05	present
ENSMUSG00000033530	2.35321854161916e-07	present
ENSMUSG00000033533	1.13965157111817e-15	present
ENSMUSG00000033538	5.52212429329736e-05	present
ENSMUSG00000033540	4.15142505214885e-08	present
ENSMUSG00000033542	5.7475672266125e-07	present
ENSMUSG00000033543	3.81523268606039e-14	present
ENSMUSG00000033544	0.0211186424963423	absent
ENSMUSG00000033545	7.36259038019526e-10	present
ENSMUSG00000033554	9.63699063825149e-08	present
ENSMUSG00000033557	5.79068932769232e-07	present
ENSMUSG00000033565	1.24235057057391e-07	present
ENSMUSG00000033569	0.03126684606806	absent
ENSMUSG00000033576	0.0200008946470941	absent
ENSMUSG00000033577	8.06511452780919e-10	present
ENSMUSG00000033578	0.00707050654928086	absent
ENSMUSG00000033579	0.185605146808206	absent
ENSMUSG00000033581	9.22941259075349e-08	present
ENSMUSG00000033585	5.78738706728362e-06	present
ENSMUSG00000033589	2.5734676719782e-09	present
ENSMUSG00000033590	0.00477639748760447	absent
ENSMUSG00000033594	5.60855178302641e-10	present
ENSMUSG00000033595	0.154745577712933	absent
ENSMUSG00000033596	1.16243578049286e-09	present
ENSMUSG00000033597	0.23771629569854	absent
ENSMUSG00000033610	8.35503849262835e-13	present
ENSMUSG00000033615	0.0866330563163664	absent
ENSMUSG00000033618	9.34174880992804e-06	present
ENSMUSG00000033623	3.41696109414409e-07	present
ENSMUSG00000033624	6.87153713941361e-07	present
ENSMUSG00000033628	6.78995803801193e-07	present
ENSMUSG00000033629	3.6847920616705e-12	present
ENSMUSG00000033632	0.000205489762427946	absent
ENSMUSG00000033633	0.652613280968579	absent
ENSMUSG00000033634	4.66734422206294e-17	present
ENSMUSG00000033644	0.466739068086178	absent
ENSMUSG00000033653	8.78280883440831e-06	present
ENSMUSG00000033658	2.82094022650186e-06	present
ENSMUSG00000033669	0.000276587832243125	absent
ENSMUSG00000033671	2.224431293751e-06	present
ENSMUSG00000033676	0.0108195878496075	absent
ENSMUSG00000033684	6.95640337722853e-16	present
ENSMUSG00000033685	2.28456517634654e-17	present
ENSMUSG00000033688	1.03698332847344e-16	present
ENSMUSG00000033697	2.4333559655369e-05	present
ENSMUSG00000033701	1.10139393437788e-09	present
ENSMUSG00000033703	2.6555884696935e-05	present
ENSMUSG00000033705	0.0019149964180907	absent
ENSMUSG00000033706	3.92933256245348e-08	present
ENSMUSG00000033707	0.00948460501667405	absent
ENSMUSG00000033712	2.44069162989739e-07	present
ENSMUSG00000033713	4.16576321959578e-08	present
ENSMUSG00000033715	9.67552886021238e-17	present
ENSMUSG00000033717	0.3544754444902	absent
ENSMUSG00000033720	5.10341139397905e-08	present
ENSMUSG00000033721	0.000217807002243338	absent
ENSMUSG00000033722	0.0406420697387369	absent
ENSMUSG00000033726	0.0953932912815617	absent
ENSMUSG00000033728	2.20917819643753e-07	present
ENSMUSG00000033730	0.0551713567467248	absent
ENSMUSG00000033731	0.00975773202131757	absent
ENSMUSG00000033732	2.35850106512297e-10	present
ENSMUSG00000033735	1.97351435828602e-13	present
ENSMUSG00000033737	3.0817824840214e-05	present
ENSMUSG00000033739	9.2612244265816e-06	present
ENSMUSG00000033740	0.13999776493921	absent
ENSMUSG00000033751	7.19828912909174e-10	present
ENSMUSG00000033752	6.88230085893336e-07	present
ENSMUSG00000033760	4.88266165739554e-08	present
ENSMUSG00000033762	9.72196987042103e-06	present
ENSMUSG00000033763	0.000584958674881948	absent
ENSMUSG00000033765	0.0150485180006943	absent
ENSMUSG00000033767	6.22638586497294e-09	present
ENSMUSG00000033768	0.000425343680772565	absent
ENSMUSG00000033769	5.85403085208945e-05	present
