id	minimum_qValue	call
FBgn0031462	1.76762570166894e-08	present
FBgn0031463	0.000621801780648685	absent
FBgn0031465	0.00365892849456732	absent
FBgn0031466	0.00237383375860241	absent
FBgn0031467	0.291743539100344	absent
FBgn0031468	0.00447892654238133	absent
FBgn0031469	0.000612138442478303	absent
FBgn0031470	0.0126998782540546	absent
FBgn0031471	0.0771382336709983	absent
FBgn0031472	0.00961000900005156	absent
FBgn0031473	0.0627936198929258	absent
FBgn0031474	0.00450076241943418	absent
FBgn0031476	1.76762570166894e-08	present
FBgn0031478	0.000629541656580602	absent
FBgn0031479	0.00013074465115688	present
FBgn0031483	1.76762570166894e-08	present
FBgn0031484	1.76762570166894e-08	present
FBgn0031485	0.000204553988936388	absent
FBgn0031488	0.00733808104629078	absent
FBgn0031489	6.68982285089783e-05	present
FBgn0031490	0.00584703908067542	absent
FBgn0031491	0.000489735881224613	absent
FBgn0031492	0.000984921685987451	absent
FBgn0031493	0.000206381955062498	absent
FBgn0031494	0.00647490944657239	absent
FBgn0031495	1.75329640007268e-05	present
FBgn0031496	9.08694129717443e-05	present
FBgn0031497	2.1987186057236e-05	present
FBgn0031498	1.76762570166894e-08	present
FBgn0031500	0.000386101769348587	absent
FBgn0031501	1.76762570166894e-08	present
FBgn0031504	1.76762570166894e-08	present
FBgn0031505	1.76762570166894e-08	present
FBgn0031512	0.0167530825964981	absent
FBgn0031513	0.00183496928806844	absent
FBgn0031514	0.00933836088882456	absent
FBgn0031515	0.00103046485301918	absent
FBgn0031516	0.0214662045034401	absent
FBgn0031517	3.55323650534975e-05	present
FBgn0031518	0.0663050737435725	absent
FBgn0031519	0.00111427751705467	absent
FBgn0031520	0.0131711059684217	absent
FBgn0031522	0.00639772432204383	absent
FBgn0031523	0.000272784447864308	absent
FBgn0031526	1.76762570166894e-08	present
FBgn0031528	0.0111169169869434	absent
FBgn0031529	7.85759509214902e-05	present
FBgn0031530	0.0431238464681098	absent
FBgn0031531	1.76762570166894e-08	present
FBgn0031533	0.105207157057785	absent
FBgn0031534	1.17414721535139e-05	present
FBgn0031535	1.76762570166894e-08	present
FBgn0031536	0.00142082329225779	absent
FBgn0031538	0.00126563792767722	absent
FBgn0031540	0.0320930774589731	absent
FBgn0031542	0.0543163439027175	absent
FBgn0031544	1.76762570166894e-08	present
FBgn0031545	1.76762570166894e-08	present
FBgn0031546	1.76762570166894e-08	present
FBgn0031547	0.0122010338899561	absent
FBgn0031548	0.0145144018974355	absent
FBgn0031549	0.00160025415284964	absent
FBgn0031550	0.00859497775743525	absent
FBgn0031554	1.76762570166894e-08	present
FBgn0031558	0.000601915066134928	absent
FBgn0031559	0.0229989290014216	absent
FBgn0031560	7.42794312559357e-05	present
FBgn0031561	1.76762570166894e-08	present
FBgn0031562	2.46068742764359e-05	present
FBgn0031563	0.00397224243316672	absent
FBgn0031564	0.0399323232067968	absent
FBgn0031566	0.00209971699996267	absent
FBgn0031568	0.0578049241242981	absent
FBgn0031571	0.0174094697118537	absent
FBgn0031573	0.00497531096127404	absent
FBgn0031574	1.76762570166894e-08	present
FBgn0031575	1.76762570166894e-08	present
FBgn0031579	0.00330776531763148	absent
FBgn0031580	0.0033590517126841	absent
FBgn0031585	1.76762570166894e-08	present
FBgn0031589	0.0030405873374269	absent
FBgn0031590	1.76762570166894e-08	present
FBgn0031592	4.4699528248159e-05	present
FBgn0031596	1.76762570166894e-08	present
FBgn0031597	0.00301901225397569	absent
FBgn0031598	0.00317203189304531	absent
FBgn0031600	4.47603843420328e-05	present
FBgn0031601	5.71370536521462e-05	present
FBgn0031602	0.059052563041281	absent
FBgn0031603	1.76762570166894e-08	present
FBgn0031604	0.00037493987523493	absent
FBgn0031606	0.00289904674993089	absent
FBgn0031607	1.11516413129206e-06	present
FBgn0031608	6.88479030159028e-06	present
FBgn0031609	0.00295952890588836	absent
FBgn0031610	0.000724512961977345	absent
FBgn0031611	0.00400787066245958	absent
FBgn0031613	1.76762570166894e-08	present
FBgn0031617	3.94084301546011e-05	present
FBgn0031619	0.247232078594376	absent
FBgn0031620	9.28671311879674e-05	present
FBgn0031621	0.00130974309023211	absent
FBgn0031622	0.00283536483086978	absent
FBgn0031623	1.76762570166894e-08	present
FBgn0031626	1.56472299506784e-05	present
FBgn0031627	0.00986865318306559	absent
FBgn0031628	0.00295351707494785	absent
FBgn0031629	0.0158278449189597	absent
FBgn0031630	0.0168858197169624	absent
FBgn0031631	0.000894768056314192	absent
FBgn0031632	0.0224079056796661	absent
FBgn0031633	1.76762570166894e-08	present
FBgn0031634	0.0155608260784769	absent
FBgn0031635	0.00025572271670666	absent
FBgn0031636	0.000936004939959377	absent
FBgn0031637	1.76762570166894e-08	present
FBgn0031638	1.76762570166894e-08	present
FBgn0031639	0.000291368351007318	absent
FBgn0031640	0.000347448557959925	absent
FBgn0031643	7.30262857875699e-05	present
FBgn0031644	1.76762570166894e-08	present
FBgn0031645	0.00940384628262875	absent
FBgn0031646	0.0602817892785734	absent
FBgn0031649	0.000505847116074773	absent
FBgn0031650	0.0221697067931767	absent
FBgn0031651	4.81398902485158e-06	present
FBgn0031652	0.00218336980431991	absent
FBgn0031653	1.76762570166894e-08	present
FBgn0031654	4.78752476385882e-05	present
FBgn0031655	0.00193701094477747	absent
FBgn0031657	1.78662051034476e-05	present
FBgn0031659	1.76762570166894e-08	present
FBgn0031660	2.82968177768932e-06	present
FBgn0031661	0.000845935994253843	absent
FBgn0031662	0.000103260209082661	present
FBgn0031663	0.000355806551171466	absent
FBgn0031664	6.22833458111553e-05	present
FBgn0031668	1.76762570166894e-08	present
FBgn0031670	1.76762570166894e-08	present
FBgn0031673	1.76762570166894e-08	present
FBgn0031675	0.000589208592578994	absent
FBgn0031676	0.000607304795082874	absent
FBgn0031677	1.76762570166894e-08	present
FBgn0031678	0.00525864503186155	absent
FBgn0031681	0.00133211350147487	absent
FBgn0031682	0.00141699717400895	absent
FBgn0031683	8.47170650485093e-06	present
FBgn0031684	1.76762570166894e-08	present
FBgn0031688	0.00882196058049226	absent
FBgn0031689	0.00347536377155959	absent
FBgn0031690	1.76762570166894e-08	present
FBgn0031692	8.09813640041748e-05	present
FBgn0031693	0.0106965155829243	absent
FBgn0031694	0.0256812319817612	absent
FBgn0031695	0.00740080785919674	absent
FBgn0031696	0.000151070197150973	present
FBgn0031697	0.239928278978754	absent
FBgn0031698	0.00262582711430053	absent
FBgn0031700	0.000614657758165752	absent
FBgn0031701	0.00375936818318603	absent
FBgn0031702	0.00626080145037296	absent
FBgn0031703	0.00404868340670555	absent
FBgn0031707	3.20216782871907e-05	present
FBgn0031708	1.81722278984907e-06	present
FBgn0031710	0.000181261061354894	absent
FBgn0031711	1.76762570166894e-08	present
FBgn0031713	1.76762570166894e-08	present
FBgn0031715	0.000247685280279174	absent
FBgn0031716	0.0460541241509273	absent
FBgn0031717	0.000237716594679134	absent
FBgn0031718	0.0296768332007565	absent
FBgn0031719	0.00131675498770839	absent
FBgn0031720	1.76762570166894e-08	present
FBgn0031721	3.94281148035023e-05	present
FBgn0031722	1.76762570166894e-08	present
FBgn0031723	1.76762570166894e-08	present
FBgn0031724	1.76762570166894e-08	present
FBgn0031725	0.0125440202300367	absent
FBgn0031726	0.0537176304829753	absent
FBgn0031728	1.76762570166894e-08	present
FBgn0031729	1.36620058480284e-05	present
FBgn0031730	4.72327477021931e-05	present
FBgn0031731	0.0340160352421826	absent
FBgn0031732	0.0228836352017358	absent
FBgn0031733	1.76762570166894e-08	present
FBgn0031734	0.0109515887244682	absent
FBgn0031735	0.0691458425309903	absent
FBgn0031736	2.54836658000686e-05	present
FBgn0031737	0.0110562941158167	absent
FBgn0031738	0.00321135758026974	absent
FBgn0031739	0.00050921444257019	absent
FBgn0031740	0.000796459088774398	absent
FBgn0031741	0.000224297751450371	absent
FBgn0031745	0.00780154088283449	absent
FBgn0031746	1.76762570166894e-08	present
FBgn0031747	0.0330017321842565	absent
FBgn0031749	4.69016626807788e-05	present
FBgn0031751	1.76762570166894e-08	present
FBgn0031752	0.00254376920618387	absent
FBgn0031753	0.000595676865346138	absent
FBgn0031756	0.0205450105763557	absent
FBgn0031757	1.76762570166894e-08	present
FBgn0031758	1.76762570166894e-08	present
FBgn0031759	0.00172947399807742	absent
FBgn0031760	0.0062655343832285	absent
FBgn0031762	0.0439938659427	absent
FBgn0031763	0.00411600284272198	absent
FBgn0031764	0.000106852249313595	present
FBgn0031765	0.0307674936400312	absent
FBgn0031766	0.000346109349832887	absent
FBgn0031768	1.07269375197857e-05	present
FBgn0031769	0.00109017118595339	absent
FBgn0031770	0.160938509129526	absent
FBgn0031771	7.80249108405023e-05	present
FBgn0031772	1.76762570166894e-08	present
FBgn0031773	0.000950023223300463	absent
FBgn0031774	1.76762570166894e-08	present
FBgn0031775	0.0226446490590805	absent
FBgn0031776	1.76762570166894e-08	present
FBgn0031777	2.70209134367494e-05	present
FBgn0031778	0.0878237719638762	absent
FBgn0031779	0.000286616059454334	absent
FBgn0031782	0.000371035239594664	absent
FBgn0031784	1.76762570166894e-08	present
FBgn0031785	1.76762570166894e-08	present
FBgn0031786	1.76762570166894e-08	present
FBgn0031791	0.00148762874655385	absent
FBgn0031792	1	absent
FBgn0031799	0.00330452566892952	absent
FBgn0031800	0.069804236327584	absent
FBgn0031801	0.000301710427356078	absent
FBgn0031802	1	absent
FBgn0031803	1	absent
FBgn0031804	0.00271063104609744	absent
FBgn0031805	0.00402604987855198	absent
FBgn0031808	0.25590835828008	absent
FBgn0031811	0.0652359471273843	absent
FBgn0031813	0.001353287375951	absent
FBgn0031814	0.000150082307276598	present
FBgn0031815	0.000428508148123884	absent
FBgn0031816	0.0217623919124236	absent
FBgn0031817	6.09186345592244e-06	present
FBgn0031818	0.000284767428712775	absent
FBgn0031820	0.00147329624084827	absent
FBgn0031821	6.2551382424848e-05	present
FBgn0031822	0.000210219847712533	absent
FBgn0031824	0.00177326783358805	absent
FBgn0031826	1.76762570166894e-08	present
FBgn0031829	0.00435594410039575	absent
FBgn0031830	2.89515866255002e-08	present
FBgn0031831	1.76762570166894e-08	present
FBgn0031832	4.64761475754352e-06	present
FBgn0031834	0.00897600528544829	absent
FBgn0031835	0.0109183086435966	absent
FBgn0031836	0.00308384696351522	absent
FBgn0031837	0.0523196123458241	absent
FBgn0031844	0.000143529844759825	present
FBgn0031848	0.000553765339211732	absent
FBgn0031849	1.76762570166894e-08	present
FBgn0031850	4.81754312266206e-06	present
FBgn0031851	0.000555667968950196	absent
FBgn0031853	1.76762570166894e-08	present
FBgn0031854	0.188513320409	absent
FBgn0031855	0.154832177619137	absent
FBgn0031856	0.000116813245237331	present
FBgn0031857	0.0138596039777922	absent
FBgn0031858	1.76762570166894e-08	present
FBgn0031859	1.76762570166894e-08	present
FBgn0031860	0.0199808669468178	absent
FBgn0031861	1.76762570166894e-08	present
FBgn0031865	0.00318748552330157	absent
FBgn0031866	0.00732694045972155	absent
FBgn0031868	0.0063430662894128	absent
FBgn0031869	0.00300416785098215	absent
FBgn0031871	1.76762570166894e-08	present
FBgn0031872	0.0114104266471852	absent
FBgn0031873	0.000263151357094628	absent
FBgn0031874	0.0169437472106577	absent
FBgn0031875	0.0294076511552325	absent
FBgn0031876	0.00194744430924155	absent
FBgn0031877	0.018163409913935	absent
FBgn0031878	1.76762570166894e-08	present
FBgn0031879	0.019057313624195	absent
FBgn0031881	0.000676268109994125	absent
FBgn0031882	0.00047463793245392	absent
FBgn0031883	0.000900467858645124	absent
FBgn0031885	0.00448357044582499	absent
FBgn0031886	0.000222170118117014	absent
FBgn0031887	0.280504783983594	absent
FBgn0031888	0.00250422802776652	absent
FBgn0031893	0.000269780517159562	absent
FBgn0031894	0.0189358499992799	absent
FBgn0031895	0.000411691021714867	absent
FBgn0031896	1.76762570166894e-08	present
FBgn0031897	0.00022963585401309	absent
FBgn0031900	0.0159548460141495	absent
FBgn0031902	0.0411348501406543	absent
FBgn0031903	0.149400017284228	absent
FBgn0031904	0.00490119324415613	absent
FBgn0031905	1.76762570166894e-08	present
FBgn0031906	0.0413394011319886	absent
FBgn0031907	0.00139145750209713	absent
FBgn0031908	0.000621035845337275	absent
FBgn0031909	0.00193780413450164	absent
FBgn0031910	0.018171666351762	absent
FBgn0031913	4.38290875230793e-05	present
FBgn0031914	0.00436806834097621	absent
FBgn0031918	0.000724700859123395	absent
FBgn0031920	1.76762570166894e-08	present
FBgn0031925	0.0477502049608837	absent
FBgn0031926	0.0305860816529493	absent
FBgn0031929	0.00030135787860542	absent
FBgn0031930	0.0178899660928726	absent
FBgn0031935	0.0177811736695747	absent
FBgn0031936	0.0263783741751868	absent
FBgn0031937	0.0390421534027221	absent
FBgn0031939	0.025038736525051	absent
FBgn0031940	0.00564143376579201	absent
FBgn0031941	1.76762570166894e-08	present
FBgn0031942	0.00109542659298613	absent
FBgn0031945	0.000425748312622243	absent
FBgn0031946	1.76762570166894e-08	present
FBgn0031947	0.000767355700358071	absent
FBgn0031948	0.00645604837838659	absent
FBgn0031950	0.000121464647087797	present
FBgn0031951	0.000185189252550986	absent
FBgn0031952	1.76762570166894e-08	present
FBgn0031954	3.48854903479609e-05	present
FBgn0031955	0.133374828568628	absent
FBgn0031957	0.190055643372859	absent
FBgn0031959	0.0685625792447285	absent
FBgn0031961	0.0311965060334488	absent
FBgn0031968	0.00343198986609388	absent
FBgn0031969	0.00944922252395424	absent
FBgn0031970	0.0524301303215565	absent
FBgn0031971	1.76762570166894e-08	present
FBgn0031972	0.000745245192150279	absent
FBgn0031973	0.014048202192056	absent
FBgn0031974	0.00584326274525374	absent
FBgn0031975	0.0554054380085548	absent
FBgn0031976	0.0586571684786637	absent
FBgn0031977	1.76762570166894e-08	present
FBgn0031979	1.76762570166894e-08	present
FBgn0031980	1.76762570166894e-08	present
FBgn0031981	0.00415910939739897	absent
FBgn0031985	0.000561089447790786	absent
FBgn0031986	1.27193380683577e-05	present
FBgn0031987	0.00016643778589498	present
FBgn0031988	0.000343381935294693	absent
FBgn0031990	0.000409116689696295	absent
FBgn0031992	1.76762570166894e-08	present
FBgn0031995	0.000735088387962275	absent
FBgn0031996	0.00188636184091645	absent
FBgn0031997	0.00015549779338241	present
FBgn0031998	0.00291157701793598	absent
FBgn0031999	0.0397674665737246	absent
FBgn0032000	1.97870005004558e-05	present
FBgn0032001	1.76762570166894e-08	present
FBgn0032002	0.00132998365588169	absent
FBgn0032003	1.76762570166894e-08	present
FBgn0032004	1.76762570166894e-08	present
FBgn0032005	4.43383774517001e-06	present
FBgn0032006	0.0015966893412542	absent
FBgn0032008	0.00749742533395788	absent
FBgn0032010	1.94234772244564e-06	present
FBgn0032013	0.0278302834231101	absent
FBgn0032014	0.000433678445947227	absent
FBgn0032015	0.000230865207185809	absent
FBgn0032016	0.00280461980641516	absent
FBgn0032017	0.00129032212424253	absent
FBgn0032018	0.00315645946829956	absent
FBgn0032020	0.000989569730078061	absent
FBgn0032021	0.0387285699296658	absent
FBgn0032022	0.0122439572884081	absent
FBgn0032023	0.20699835792798	absent
FBgn0032024	0.0754443060896119	absent
FBgn0032025	2.03497753446196e-05	present
FBgn0032026	0.0166447757074796	absent
FBgn0032029	0.000129874673975414	present
FBgn0032030	0.000125550989378629	present
FBgn0032031	0.00580718139236309	absent
FBgn0032032	0.00376996345023253	absent
FBgn0032033	0.00454511026706335	absent
FBgn0032034	0.000707390254666312	absent
FBgn0032036	0.00306076580891112	absent
FBgn0032039	9.71747684326399e-07	present
FBgn0032040	0.000836753304512957	absent
FBgn0032042	0.00355458438851516	absent
FBgn0032047	1.76762570166894e-08	present
FBgn0032048	0.0193062717489374	absent
FBgn0032049	1.76762570166894e-08	present
FBgn0032050	1.76762570166894e-08	present
FBgn0032051	0.0017022731660985	absent
FBgn0032052	0.000178828715641294	absent
FBgn0032053	1.76762570166894e-08	present
FBgn0032054	1.25394935910781e-05	present
FBgn0032055	0.00414077818800055	absent
FBgn0032057	0.0766559170661029	absent
FBgn0032058	0.255902719672332	absent
FBgn0032059	0.000584087553836429	absent
FBgn0032061	1.76762570166894e-08	present
FBgn0032065	0.000386022334844883	absent
FBgn0032066	0.000452590816637871	absent
FBgn0032067	0.0390749594463716	absent
FBgn0032068	8.56275331391335e-06	present
FBgn0032069	1.40115019242757e-05	present
FBgn0032072	1.76762570166894e-08	present
FBgn0032074	0.000468210157846061	absent
FBgn0032075	2.42299910736436e-05	present
FBgn0032076	3.45646570196524e-05	present
FBgn0032077	0.00338994662667615	absent
FBgn0032078	0.000432053727555161	absent
FBgn0032079	0.0130746625969721	absent
FBgn0032080	0.0336960629750393	absent
FBgn0032082	0.0814675189567408	absent
FBgn0032083	0.0629339752168818	absent
FBgn0032084	0.00454259366199926	absent
FBgn0032085	0.0192262991975665	absent
FBgn0032086	0.0268933965988082	absent
FBgn0032087	2.26397062715743e-05	present
FBgn0032088	0.000217856317393622	absent
FBgn0032089	5.45728735315473e-05	present
FBgn0032090	4.50499723120135e-05	present
FBgn0032094	0.00115391969428719	absent
FBgn0032095	0.0819660248340281	absent
FBgn0032096	0.0865405877519882	absent
FBgn0032100	0.0281926220315141	absent
FBgn0032101	1.76762570166894e-08	present
FBgn0032104	9.5386825076269e-06	present
FBgn0032105	0.000637665543176342	absent
FBgn0032109	1.76762570166894e-08	present
FBgn0032110	1.35357259260635e-06	present
FBgn0032111	1.76762570166894e-08	present
FBgn0032115	1.76762570166894e-08	present
FBgn0032116	0.0554213090089312	absent
FBgn0032117	1.76762570166894e-08	present
FBgn0032119	0.00579736669137659	absent
FBgn0032120	0.00985236649258285	absent
FBgn0032122	1.76762570166894e-08	present
FBgn0032123	1.07701004080727e-06	present
FBgn0032124	0.0370269995133493	absent
FBgn0032125	1	absent
FBgn0032126	0.177521031680202	absent
FBgn0032127	0.107600736067834	absent
FBgn0032129	0.00789208098585328	absent
FBgn0032130	0.00311204010051923	absent
FBgn0032131	0.000355328903223876	absent
FBgn0032132	0.0741732413995171	absent
FBgn0032135	7.30556408426877e-05	present
FBgn0032136	0.0198122592959386	absent
FBgn0032138	1.76762570166894e-08	present
FBgn0032139	0.00499864991369011	absent
FBgn0032140	0.00169200083921544	absent
FBgn0032143	0.253504711828686	absent
FBgn0032144	1.76762570166894e-08	present
FBgn0032147	0.00145423520695393	absent
FBgn0032149	4.18511007616993e-05	present
FBgn0032150	2.50170479363282e-07	present
FBgn0032151	0.0382688526115836	absent
FBgn0032153	1.76762570166894e-08	present
FBgn0032154	0.0194492647928385	absent
FBgn0032156	0.000131364680899696	present
FBgn0032157	0.00159322458966889	absent
FBgn0032160	5.1212646403683e-05	present
FBgn0032161	0.00842213160802587	absent
FBgn0032162	0.000189046979342915	absent
FBgn0032163	0.000541677760651895	absent
FBgn0032166	0.00173951311919033	absent
FBgn0032167	0.00583524069616947	absent
FBgn0032168	0.00247777567837902	absent
FBgn0032169	0.00476696505197236	absent
FBgn0032170	0.000204137235767878	absent
FBgn0032171	0.000311031962447212	absent
FBgn0032172	0.000242035515281066	absent
FBgn0032175	0.00141571030896773	absent
FBgn0032176	0.00093398420616333	absent
FBgn0032178	0.0614064712422841	absent
FBgn0032181	0.365508647489976	absent
FBgn0032184	0.0767453761897129	absent
FBgn0032187	0.0196583231802923	absent
FBgn0032188	0.00122801341223825	absent
FBgn0032189	0.000597615102394767	absent
FBgn0032191	0.000328175691348359	absent
FBgn0032192	0.00745040996424111	absent
FBgn0032193	5.69934416396234e-05	present
FBgn0032194	0.00676269550292128	absent
FBgn0032195	0.00585718931810498	absent
FBgn0032196	5.27445511675865e-05	present
FBgn0032197	0.00538006372060276	absent
FBgn0032198	1.20205008696006e-06	present
FBgn0032200	1.14317137412187e-06	present
FBgn0032202	1.76762570166894e-08	present
FBgn0032204	0.00825910159358466	absent
FBgn0032205	0.00112171013768836	absent
FBgn0032208	5.97244130174563e-05	present
FBgn0032209	0.00416057659077907	absent
FBgn0032210	0.000155083478230498	present
FBgn0032211	0.056152404809077	absent
FBgn0032213	0.000169687012301331	absent
FBgn0032214	1.76762570166894e-08	present
FBgn0032216	2.61763459497606e-05	present
FBgn0032217	0.000615248566702997	absent
FBgn0032218	0.000581840301135737	absent
FBgn0032219	1.76762570166894e-08	present
FBgn0032221	0.00361417512207576	absent
FBgn0032222	0.000330817860356162	absent
FBgn0032223	0.00182661760921865	absent
FBgn0032224	0.00203661969330868	absent
FBgn0032225	0.117071460169456	absent
FBgn0032228	0.0382984910113008	absent
FBgn0032229	1.76762570166894e-08	present
FBgn0032230	0.0226401717569063	absent
FBgn0032231	1.76762570166894e-08	present
FBgn0032233	0.00727558149312425	absent
FBgn0032234	0.00206426005930312	absent
FBgn0032235	0.000430718495623953	absent
FBgn0032236	1.8203464225887e-05	present
FBgn0032240	8.05083174695886e-05	present
FBgn0032242	9.59848583130929e-05	present
FBgn0032243	0.00473261169264326	absent
FBgn0032244	0.00255964559382745	absent
FBgn0032246	7.6380630068997e-06	present
FBgn0032247	0.00119484517908411	absent
FBgn0032248	1.76762570166894e-08	present
FBgn0032249	0.0087199065555457	absent
FBgn0032250	4.6572987644789e-05	present
FBgn0032251	0.00107768243363714	absent
FBgn0032252	0.00329420538802577	absent
FBgn0032253	0.000770741854637066	absent
FBgn0032256	0.00482501007309816	absent
FBgn0032258	0.000127758953777774	present
FBgn0032259	0.000137936193215187	present
FBgn0032260	0.0191063409060536	absent
FBgn0032261	7.41684840240716e-06	present
FBgn0032262	0.00249117595607156	absent
FBgn0032264	0.000884472955305397	absent
FBgn0032265	0.00293877703500146	absent
FBgn0032266	0.160872590927807	absent
FBgn0032268	1.76762570166894e-08	present
FBgn0032269	1.76762570166894e-08	present
FBgn0032271	1.76762570166894e-08	present
FBgn0032276	1.76762570166894e-08	present
FBgn0032280	1	absent
FBgn0032281	0.122012036457978	absent
FBgn0032282	0.00864982668597094	absent
FBgn0032283	0.00927445386566592	absent
FBgn0032284	1	absent
FBgn0032285	0.000969455462139044	absent
FBgn0032286	0.0736666863042058	absent
FBgn0032287	0.0017700921740831	absent
FBgn0032289	0.0843882354233176	absent
FBgn0032290	2.28406855563264e-06	present
FBgn0032291	1.76762570166894e-08	present
FBgn0032292	1.76762570166894e-08	present
FBgn0032293	1.76762570166894e-08	present
FBgn0032294	6.854274089132e-05	present
FBgn0032295	0.00106782280707858	absent
FBgn0032296	0.000455964590766452	absent
FBgn0032297	0.000145949661269053	present
FBgn0032298	0.00246570618330411	absent
FBgn0032299	0.133033165680479	absent
FBgn0032303	1	absent
FBgn0032304	0.184310168873523	absent
FBgn0032305	0.00169000704488044	absent
FBgn0032311	0.0345453525612819	absent
FBgn0032312	1.40821355450104e-05	present
FBgn0032313	0.000127548400132011	present
FBgn0032314	5.17174049612149e-05	present
FBgn0032315	1.76762570166894e-08	present
FBgn0032318	0.000313300525759999	absent
FBgn0032321	0.000958044994641352	absent
FBgn0032322	0.000381574038429363	absent
FBgn0032329	0.00267152217415632	absent
FBgn0032330	0.00181526805402478	absent
FBgn0032331	0.0198605566440305	absent
FBgn0032335	0.00343804613887597	absent
FBgn0032336	0.0127686531418825	absent
FBgn0032337	0.0311667030076171	absent
FBgn0032338	9.75882440593074e-05	present
FBgn0032339	0.000351506404039176	absent
FBgn0032341	0.0014209374301036	absent
FBgn0032343	0.0844904924059743	absent
FBgn0032345	1.76762570166894e-08	present
FBgn0032346	9.19404402657037e-05	present
FBgn0032348	0.00293112285437016	absent
FBgn0032350	0.000242809486850104	absent
FBgn0032354	0.00155080390466739	absent
FBgn0032358	0.00231728830767868	absent
FBgn0032360	1.76762570166894e-08	present
FBgn0032361	0.00090888867514605	absent
FBgn0032362	0.147269319077385	absent
FBgn0032363	0.00476524469328777	absent
FBgn0032364	3.71284214227424e-05	present
FBgn0032365	1.76762570166894e-08	present
FBgn0032366	1.76762570166894e-08	present
FBgn0032368	0.000720582592168014	absent
FBgn0032369	0.0011472327643821	absent
FBgn0032370	1.76762570166894e-08	present
FBgn0032371	1.76762570166894e-08	present
FBgn0032372	1.76762570166894e-08	present
FBgn0032373	0.00150656232313931	absent
FBgn0032374	3.07349736387966e-05	present
FBgn0032375	5.2153790384779e-05	present
FBgn0032376	6.81531580340761e-06	present
FBgn0032377	0.00192435281742686	absent
FBgn0032378	0.000118337476179861	present
FBgn0032381	0.00562212443967774	absent
FBgn0032382	0.00234031472421637	absent
FBgn0032385	3.65556081918413e-07	present
FBgn0032387	0.0371259058073953	absent
FBgn0032388	0.00030964920399228	absent
FBgn0032390	0.000229342794822166	absent
FBgn0032391	0.00889918113842324	absent
FBgn0032393	3.55789466684118e-05	present
FBgn0032394	0.000394864264811453	absent
FBgn0032395	0.0138725091575938	absent
FBgn0032397	1.76762570166894e-08	present
FBgn0032398	6.32700813687547e-05	present
FBgn0032399	0.0004941032813244	absent
FBgn0032400	1.76762570166894e-08	present
FBgn0032401	0.0187797823526621	absent
FBgn0032402	0.0067719436338136	absent
FBgn0032404	1.76762570166894e-08	present
FBgn0032405	0.000493871585934351	absent
FBgn0032406	0.117697029644637	absent
FBgn0032407	5.20775479692901e-05	present
FBgn0032408	1.55308747365992e-05	present
FBgn0032409	0.00208595689331178	absent
FBgn0032414	0.0277181100151104	absent
FBgn0032415	0.00732552416444942	absent
FBgn0032416	0.0545415750508798	absent
FBgn0032419	1.76762570166894e-08	present
FBgn0032420	0.000408566573564136	absent
FBgn0032421	3.46789666750245e-05	present
FBgn0032422	0.000144081592441363	present
FBgn0032424	1.76762570166894e-08	present
FBgn0032428	0.00020670646453441	absent
FBgn0032429	1.76762570166894e-08	present
FBgn0032430	0.000442819338596767	absent
FBgn0032431	1.76762570166894e-08	present
FBgn0032433	0.00904547573931078	absent
FBgn0032434	6.38720123143632e-05	present
FBgn0032435	0.00463606486025174	absent
FBgn0032436	0.109752161341444	absent
FBgn0032437	0.223083051378022	absent
FBgn0032439	0.000426808528037773	absent
FBgn0032442	0.185791863484323	absent
FBgn0032444	1.76762570166894e-08	present
FBgn0032445	5.42066374641759e-06	present
FBgn0032446	0.00070598119362795	absent
FBgn0032447	1.88374176930763e-05	present
FBgn0032448	1.76762570166894e-08	present
FBgn0032449	0.00474657210676543	absent
FBgn0032450	0.00142769639300069	absent
FBgn0032451	0.000372688910609153	absent
FBgn0032452	0.00500303586466144	absent
FBgn0032453	1.76762570166894e-08	present
FBgn0032454	0.000104983380182455	present
FBgn0032455	0.000499689647416219	absent
FBgn0032456	0.00154153697734701	absent
FBgn0032457	1.76762570166894e-08	present
FBgn0032462	0.00211518342086008	absent
FBgn0032464	1.76762570166894e-08	present
FBgn0032465	4.17454669880439e-05	present
FBgn0032467	1.95342539868304e-06	present
FBgn0032470	0.249614870791771	absent
FBgn0032471	0.000100705951691954	present
FBgn0032472	0.00170935110066308	absent
FBgn0032473	0.000171404523885365	absent
FBgn0032474	1.76762570166894e-08	present
FBgn0032475	0.00340483526277109	absent
FBgn0032476	4.77958655239117e-05	present
FBgn0032477	0.0012749506315019	absent
FBgn0032478	1.76762570166894e-08	present
FBgn0032479	0.00199065149836445	absent
FBgn0032480	0.000437426874468873	absent
FBgn0032481	1.76762570166894e-08	present
FBgn0032482	1.76762570166894e-08	present
FBgn0032483	1.76762570166894e-08	present
FBgn0032484	0.054406210577191	absent
FBgn0032485	0.000445517809121579	absent
FBgn0032486	0.000708811699004502	absent
FBgn0032487	1.76762570166894e-08	present
FBgn0032488	2.16629608554158e-05	present
FBgn0032489	0.0157991933359131	absent
FBgn0032490	1	absent
FBgn0032491	0.204798425402208	absent
FBgn0032492	1.76762570166894e-08	present
FBgn0032493	0.206231713199661	absent
FBgn0032494	0.000401625618167297	absent
FBgn0032495	0.00196309679494793	absent
FBgn0032499	0.000346801038519224	absent
FBgn0032503	1.76762570166894e-08	present
