gene_id	est_counts	tpm	fpkm	type	biotype	classification
FBgn0068685	28006.5847	62.6495161187873	50.4945094164355	genic	protein_coding	coding_2
FBgn0068686	5604.176	11.5544175953557	9.31267604627448	genic	protein_coding	coding_2
FBgn0068687	110443.837102184	74.3526314868422	59.9270334926537	genic	protein_coding	coding_2
FBgn0068689	19861.695	33.5653005531897	27.0530961745173	genic	protein_coding	coding_2
FBgn0068694	17517.924	12.8776896075175	10.379212154102	genic	protein_coding	coding_2
FBgn0068696	16952.3556	36.3398599870648	29.2893467657369	genic	protein_coding	coding_2
FBgn0068697	9909.6083	65.8335401448812	53.0607819294254	genic	protein_coding	coding_2
FBgn0068698	13994.00125	18.0135750151135	14.5186537674079	genic	protein_coding	coding_2
FBgn0068703	6927	33.7843283272218	27.229629062295	genic	protein_coding	coding_2
FBgn0068704	31675.64	26.6096124332017	21.4469226390892	genic	protein_coding	coding_2
FBgn0069472	50026.0024692891	25.1674302377018	20.2845468226055	genic	protein_coding	coding_2
FBgn0069480	1114	2.1569922038504	1.73850126698489	genic	protein_coding	coding_1
FBgn0069483	2855	18.0225271000756	14.5258690049137	genic	protein_coding	coding_2
FBgn0069486	17198	98.6550820024062	79.5144204738057	genic	protein_coding	coding_3
FBgn0069487	9494	60.1120175124691	48.4493260661285	genic	protein_coding	coding_2
FBgn0069498	69944	221.75064507951	178.727478354939	genic	protein_coding	coding_3
FBgn0069499	8325	25.5288035045948	20.5758079042294	genic	protein_coding	coding_2
FBgn0069500	3254	14.1026848746947	11.3665387750496	genic	protein_coding	coding_2
FBgn0069504	116746.40088	329.438304741757	265.522012163295	genic	protein_coding	coding_3
FBgn0069515	58913	272.285886524217	219.458075861125	genic	protein_coding	coding_3
FBgn0069516	83313	154.691850381188	124.679160823978	genic	protein_coding	coding_3
FBgn0069519	8673	72.87953563186	58.7397417603493	genic	protein_coding	coding_2
FBgn0069520	8271	87.0791871717585	70.1844341188987	genic	protein_coding	coding_2
FBgn0069521	90022	883.185007651593	711.833010821046	genic	protein_coding	coding_3
FBgn0069522	65236.42	688.760517325586	555.129976771463	genic	protein_coding	coding_3
FBgn0082400	26822	32.5223384610974	26.2124853854365	genic	protein_coding	coding_2
FBgn0082402	6009	29.3979823936299	23.6943042941428	genic	protein_coding	coding_2
FBgn0082717	316	0.611440288875461	0.492811107521891	genic	protein_coding	coding_1
