id	minimum_pValue	call	cutoff
ENSG00000198711	0.00088212	present	0.05
ENSG00000198712	1.70E-65	present	0.05
ENSG00000198715	1.36E-16	present	0.05
ENSG00000198718	4.39E-15	present	0.05
ENSG00000198719	1.94E-10	present	0.05
ENSG00000198720	3.87E-09	present	0.05
ENSG00000198721	5.82E-17	present	0.05
ENSG00000198722	6.56E-18	present	0.05
ENSG00000198723	0.000144343	present	0.05
ENSG00000198727	1.16E-54	present	0.05
ENSG00000198728	4.15E-19	present	0.05
ENSG00000198729	1.68E-13	present	0.05
ENSG00000198730	8.91E-15	present	0.05
ENSG00000198732	6.20E-07	present	0.05
ENSG00000198734	8.34E-06	present	0.05
ENSG00000198736	6.11E-16	present	0.05
ENSG00000198738	2.05E-05	present	0.05
ENSG00000198739	3.12E-08	present	0.05
ENSG00000198740	1.35E-14	present	0.05
ENSG00000198742	1.49E-13	present	0.05
ENSG00000198743	4.14E-11	present	0.05
ENSG00000198744	1.96E-08	present	0.05
ENSG00000198746	3.54E-12	present	0.05
ENSG00000198752	1.65E-18	present	0.05
ENSG00000198753	4.44E-09	present	0.05
ENSG00000198754	0.001310795	present	0.05
ENSG00000198755	4.69E-44	present	0.05
ENSG00000198756	2.22E-08	present	0.05
ENSG00000198758	0.000230177	present	0.05
ENSG00000198759	1.31E-15	present	0.05
ENSG00000198763	3.84E-54	present	0.05
ENSG00000198765	0.003377473	present	0.05
ENSG00000198768	0.448058475	absent	0.05
ENSG00000198771	2.56E-16	present	0.05
ENSG00000198774	1.42E-10	present	0.05
ENSG00000198780	1.74E-07	present	0.05
ENSG00000198783	3.76E-12	present	0.05
ENSG00000198785	0.006167022	present	0.05
ENSG00000198786	6.69E-42	present	0.05
ENSG00000198787	NA	absent	0.05
ENSG00000198788	0.061360229	absent	0.05
ENSG00000198791	4.18E-20	present	0.05
ENSG00000198792	4.77E-17	present	0.05
ENSG00000198793	8.66E-13	present	0.05
ENSG00000198794	2.05E-08	present	0.05
ENSG00000198795	1.49E-12	present	0.05
ENSG00000198796	0.000138331	present	0.05
ENSG00000198797	0.026071666	present	0.05
ENSG00000198798	0.121946563	absent	0.05
ENSG00000198799	1.36E-10	present	0.05
ENSG00000198804	3.45E-77	present	0.05
ENSG00000198805	3.12E-17	present	0.05
ENSG00000198807	1.97E-07	present	0.05
ENSG00000198812	0.005560934	present	0.05
ENSG00000198814	9.45E-16	present	0.05
ENSG00000198815	3.45E-16	present	0.05
ENSG00000198816	3.66E-16	present	0.05
ENSG00000198818	3.53E-19	present	0.05
ENSG00000198821	4.46E-14	present	0.05
ENSG00000198822	0.013691714	present	0.05
ENSG00000198824	2.23E-12	present	0.05
ENSG00000198825	3.54E-11	present	0.05
ENSG00000198826	7.11E-10	present	0.05
ENSG00000198829	1.17E-08	present	0.05
ENSG00000198830	1.10E-30	present	0.05
ENSG00000198832	3.46E-20	present	0.05
ENSG00000198833	4.91E-17	present	0.05
ENSG00000198835	3.55E-08	present	0.05
ENSG00000198836	1.21E-22	present	0.05
ENSG00000198837	3.36E-17	present	0.05
ENSG00000198838	7.17E-14	present	0.05
ENSG00000198839	2.86E-15	present	0.05
ENSG00000198840	3.01E-60	present	0.05
ENSG00000198841	1.27E-10	present	0.05
ENSG00000198842	8.36E-05	present	0.05
ENSG00000198843	3.44E-23	present	0.05
ENSG00000198844	6.25E-18	present	0.05
ENSG00000198846	4.58E-10	present	0.05
ENSG00000198848	2.65E-27	present	0.05
ENSG00000198851	1.57E-18	present	0.05
ENSG00000198853	1.92E-12	present	0.05
ENSG00000198854	0.455087351	absent	0.05
ENSG00000198855	9.99E-11	present	0.05
ENSG00000198856	7.48E-21	present	0.05
ENSG00000198857	5.16E-06	present	0.05
ENSG00000198858	1.55E-17	present	0.05
ENSG00000198860	1.68E-15	present	0.05
ENSG00000198862	6.98E-14	present	0.05
ENSG00000198863	4.37E-11	present	0.05
ENSG00000198865	3.67E-10	present	0.05
ENSG00000198868	0.021772095	present	0.05
ENSG00000198870	2.74E-06	present	0.05
ENSG00000198873	4.30E-15	present	0.05
ENSG00000198874	3.44E-12	present	0.05
ENSG00000198876	1.90E-14	present	0.05
ENSG00000198879	2.10E-10	present	0.05
ENSG00000198881	0.005366829	present	0.05
ENSG00000198883	0.31638246	absent	0.05
ENSG00000198885	9.64E-08	present	0.05
ENSG00000198886	7.11E-53	present	0.05
ENSG00000198887	1.61E-19	present	0.05
ENSG00000198888	1.23E-51	present	0.05
ENSG00000198889	0.406865453	absent	0.05
ENSG00000198890	7.54E-11	present	0.05
ENSG00000198892	4.05E-13	present	0.05
ENSG00000198894	9.55E-13	present	0.05
ENSG00000198898	4.10E-28	present	0.05
ENSG00000198899	1.04E-55	present	0.05
ENSG00000198900	2.86E-17	present	0.05
ENSG00000198901	3.46E-12	present	0.05
ENSG00000198908	5.89E-08	present	0.05
ENSG00000198909	4.92E-17	present	0.05
ENSG00000198910	1.33E-05	present	0.05
ENSG00000198911	3.48E-20	present	0.05
ENSG00000198912	2.14E-13	present	0.05
ENSG00000198914	0.870451727	absent	0.05
ENSG00000198915	2.24E-07	present	0.05
ENSG00000198917	1.22E-14	present	0.05
ENSG00000198918	7.26E-57	present	0.05
ENSG00000198919	1.95E-14	present	0.05
ENSG00000198920	2.13E-11	present	0.05
ENSG00000198923	0.003810366	present	0.05
ENSG00000198924	3.94E-09	present	0.05
ENSG00000198925	5.63E-17	present	0.05
ENSG00000198929	2.01E-06	present	0.05
ENSG00000198930	0.267126665	absent	0.05
ENSG00000198931	4.72E-21	present	0.05
ENSG00000198932	7.56E-10	present	0.05
ENSG00000198933	3.53E-11	present	0.05
ENSG00000198934	4.23E-07	present	0.05
ENSG00000198937	7.14E-13	present	0.05
ENSG00000198938	1.03E-66	present	0.05
ENSG00000198939	1.77E-06	present	0.05
ENSG00000198944	0.046494009	present	0.05
ENSG00000198945	6.84E-10	present	0.05
ENSG00000198947	2.64E-14	present	0.05
ENSG00000198948	1.88E-08	present	0.05
ENSG00000198951	2.01E-16	present	0.05
ENSG00000198952	5.57E-16	present	0.05
ENSG00000198954	5.00E-14	present	0.05
ENSG00000198959	1.13E-26	present	0.05
ENSG00000198960	1.37E-16	present	0.05
ENSG00000198961	5.00E-25	present	0.05
ENSG00000198963	0.000261336	present	0.05
ENSG00000198964	2.35E-16	present	0.05
ENSG00000198965	0.991222145	absent	0.05
ENSG00000198967	0.136251828	absent	0.05
ENSG00000198972	NA	absent	0.05
ENSG00000198973	NA	absent	0.05
ENSG00000198974	7.19E-09	present	0.05
ENSG00000198975	3.30E-08	present	0.05
ENSG00000198976	4.15E-17	present	0.05
ENSG00000198982	5.60E-08	present	0.05
ENSG00000198983	NA	absent	0.05
ENSG00000198984	1.01E-09	present	0.05
ENSG00000198987	2.18E-08	present	0.05
ENSG00000198995	2.60E-09	present	0.05
ENSG00000198997	1.21E-10	present	0.05
ENSG00000199001	NA	absent	0.05
ENSG00000199005	3.17E-11	present	0.05
ENSG00000199012	2.94E-05	present	0.05
ENSG00000199015	3.64E-08	present	0.05
ENSG00000199017	NA	absent	0.05
ENSG00000199020	3.22E-08	present	0.05
ENSG00000199023	3.23E-12	present	0.05
ENSG00000199024	3.05E-13	present	0.05
ENSG00000199025	2.27E-10	present	0.05
ENSG00000199030	4.63E-09	present	0.05
ENSG00000199031	NA	absent	0.05
ENSG00000199032	3.55E-05	present	0.05
ENSG00000199035	NA	absent	0.05
ENSG00000199036	4.63E-09	present	0.05
ENSG00000199038	2.18E-11	present	0.05
ENSG00000199043	NA	absent	0.05
ENSG00000199047	3.05E-11	present	0.05
ENSG00000199051	3.94E-08	present	0.05
ENSG00000199053	4.44E-16	present	0.05
ENSG00000199059	4.48E-07	present	0.05
ENSG00000199065	2.14E-05	present	0.05
ENSG00000199069	1.69E-06	present	0.05
ENSG00000199072	0.000303985	present	0.05
ENSG00000199075	6.88E-14	present	0.05
ENSG00000199077	NA	absent	0.05
ENSG00000199080	9.97E-07	present	0.05
ENSG00000199082	NA	absent	0.05
ENSG00000199085	3.77E-09	present	0.05
ENSG00000199088	9.27E-06	present	0.05
ENSG00000199090	6.23E-08	present	0.05
ENSG00000199092	1.21E-07	present	0.05
ENSG00000199094	NA	absent	0.05
ENSG00000199095	NA	absent	0.05
ENSG00000199102	2.15E-10	present	0.05
ENSG00000199104	2.27E-05	present	0.05
ENSG00000199107	3.69E-09	present	0.05
ENSG00000199109	1.37E-06	present	0.05
ENSG00000199121	6.87E-07	present	0.05
ENSG00000199122	4.30E-11	present	0.05
ENSG00000199127	1.61E-05	present	0.05
ENSG00000199130	3.75E-08	present	0.05
ENSG00000199132	4.55E-06	present	0.05
ENSG00000199133	NA	absent	0.05
ENSG00000199135	6.59E-14	present	0.05
ENSG00000199143	5.19E-06	present	0.05
ENSG00000199145	2.22E-08	present	0.05
ENSG00000199150	1.84E-09	present	0.05
ENSG00000199151	3.27E-07	present	0.05
ENSG00000199153	1.33E-08	present	0.05
ENSG00000199156	NA	absent	0.05
ENSG00000199157	NA	absent	0.05
ENSG00000199158	1.91E-08	present	0.05
ENSG00000199161	6.10E-17	present	0.05
ENSG00000199165	NA	absent	0.05
ENSG00000199168	4.71E-10	present	0.05
ENSG00000199169	3.67E-12	present	0.05
ENSG00000199172	9.70E-12	present	0.05
ENSG00000199177	NA	absent	0.05
ENSG00000199179	2.88E-13	present	0.05
ENSG00000199196	NA	absent	0.05
ENSG00000199197	3.35E-07	present	0.05
ENSG00000199200	3.06E-07	present	0.05
ENSG00000199201	4.19E-06	present	0.05
ENSG00000199202	1.81E-06	present	0.05
ENSG00000199203	1.11E-15	present	0.05
ENSG00000199204	NA	absent	0.05
ENSG00000199212	8.22E-05	present	0.05
ENSG00000199217	1.61E-06	present	0.05
ENSG00000199218	1.00E-05	present	0.05
ENSG00000199219	NA	absent	0.05
ENSG00000199220	NA	absent	0.05
ENSG00000199222	2.99E-17	present	0.05
ENSG00000199223	1.25E-10	present	0.05
ENSG00000199224	NA	absent	0.05
ENSG00000199226	1.19E-09	present	0.05
ENSG00000199231	NA	absent	0.05
ENSG00000199237	2.64E-07	present	0.05
ENSG00000199240	2.24E-06	present	0.05
ENSG00000199241	NA	absent	0.05
ENSG00000199245	2.14E-06	present	0.05
ENSG00000199246	NA	absent	0.05
ENSG00000199248	1.22E-06	present	0.05
ENSG00000199251	2.29E-06	present	0.05
ENSG00000199260	4.53E-13	present	0.05
ENSG00000199263	6.38E-10	present	0.05
ENSG00000199266	2.37E-22	present	0.05
ENSG00000199270	1.45E-18	present	0.05
ENSG00000199272	NA	absent	0.05
ENSG00000199273	8.64E-05	present	0.05
ENSG00000199276	NA	absent	0.05
ENSG00000199279	7.02E-08	present	0.05
ENSG00000199282	4.14E-07	present	0.05
ENSG00000199283	5.38E-05	present	0.05
ENSG00000199285	5.54E-08	present	0.05
ENSG00000199286	NA	absent	0.05
ENSG00000199289	NA	absent	0.05
ENSG00000199290	1.18E-08	present	0.05
ENSG00000199291	1.06E-07	present	0.05
ENSG00000199293	2.56E-24	present	0.05
ENSG00000199295	NA	absent	0.05
ENSG00000199299	NA	absent	0.05
ENSG00000199301	2.47E-06	present	0.05
ENSG00000199303	1.78E-06	present	0.05
ENSG00000199306	3.83E-06	present	0.05
ENSG00000199308	2.13E-13	present	0.05
ENSG00000199311	1.48E-08	present	0.05
ENSG00000199313	2.65E-06	present	0.05
ENSG00000199315	NA	absent	0.05
ENSG00000199318	3.28E-09	present	0.05
ENSG00000199319	2.77E-10	present	0.05
ENSG00000199321	1.08E-14	present	0.05
ENSG00000199322	NA	absent	0.05
ENSG00000199325	1.06E-08	present	0.05
ENSG00000199326	2.45E-06	present	0.05
ENSG00000199327	4.27E-06	present	0.05
ENSG00000199331	1.49E-13	present	0.05
ENSG00000199332	7.00E-12	present	0.05
ENSG00000199334	1.45E-18	present	0.05
ENSG00000199335	2.08E-09	present	0.05
ENSG00000199337	1.45E-18	present	0.05
ENSG00000199347	1.68E-30	present	0.05
ENSG00000199348	2.42E-11	present	0.05
ENSG00000199349	1.42E-10	present	0.05
ENSG00000199350	3.13E-06	present	0.05
ENSG00000199352	1.45E-18	present	0.05
ENSG00000199354	NA	absent	0.05
ENSG00000199357	2.94E-08	present	0.05
ENSG00000199360	3.25E-09	present	0.05
ENSG00000199361	0.000131777	present	0.05
ENSG00000199362	1.86E-06	present	0.05
ENSG00000199363	4.75E-18	present	0.05
ENSG00000199364	9.35E-06	present	0.05
ENSG00000199366	1.99E-11	present	0.05
ENSG00000199368	NA	absent	0.05
ENSG00000199370	0.026590421	present	0.05
ENSG00000199373	NA	absent	0.05
ENSG00000199377	1.17E-17	present	0.05
ENSG00000199378	NA	absent	0.05
ENSG00000199381	4.42E-17	present	0.05
ENSG00000199385	5.71E-09	present	0.05
ENSG00000199390	4.23E-13	present	0.05
ENSG00000199392	NA	absent	0.05
ENSG00000199394	NA	absent	0.05
ENSG00000199395	4.89E-06	present	0.05
ENSG00000199396	1.45E-18	present	0.05
ENSG00000199398	9.30E-07	present	0.05
ENSG00000199400	4.12E-09	present	0.05
ENSG00000199402	NA	absent	0.05
ENSG00000199405	2.51E-06	present	0.05
ENSG00000199407	2.29E-09	present	0.05
ENSG00000199409	NA	absent	0.05
ENSG00000199410	6.58E-06	present	0.05
ENSG00000199411	6.06E-06	present	0.05
ENSG00000199415	7.70E-08	present	0.05
ENSG00000199420	5.38E-08	present	0.05
ENSG00000199422	NA	absent	0.05
ENSG00000199424	1.85E-06	present	0.05
ENSG00000199426	5.52E-05	present	0.05
ENSG00000199436	1.75E-34	present	0.05
ENSG00000199440	1.23E-06	present	0.05
ENSG00000199442	1.65E-05	present	0.05
ENSG00000199444	3.03E-08	present	0.05
ENSG00000199446	NA	absent	0.05
ENSG00000199448	NA	absent	0.05
ENSG00000199450	NA	absent	0.05
ENSG00000199453	2.04E-06	present	0.05
ENSG00000199454	9.97E-07	present	0.05
ENSG00000199455	1.13E-05	present	0.05
ENSG00000199458	7.04E-08	present	0.05
ENSG00000199459	4.92E-09	present	0.05
ENSG00000199460	6.75E-09	present	0.05
ENSG00000199461	7.18E-12	present	0.05
ENSG00000199466	2.44E-12	present	0.05
ENSG00000199468	NA	absent	0.05
ENSG00000199469	3.76E-18	present	0.05
ENSG00000199470	1.46E-05	present	0.05
ENSG00000199471	5.27E-11	present	0.05
ENSG00000199472	2.14E-07	present	0.05
ENSG00000199473	NA	absent	0.05
ENSG00000199474	NA	absent	0.05
ENSG00000199475	2.76E-05	present	0.05
ENSG00000199476	1.50E-10	present	0.05
ENSG00000199477	2.22E-24	present	0.05
ENSG00000199480	NA	absent	0.05
ENSG00000199482	4.13E-09	present	0.05
ENSG00000199483	3.59E-06	present	0.05
ENSG00000199487	5.71E-09	present	0.05
ENSG00000199488	2.84E-27	present	0.05
ENSG00000199489	1.17E-07	present	0.05
ENSG00000199490	NA	absent	0.05
ENSG00000199492	NA	absent	0.05
ENSG00000199497	4.07E-08	present	0.05
ENSG00000199506	1.18E-17	present	0.05
ENSG00000199508	NA	absent	0.05
ENSG00000199509	1.94E-08	present	0.05
ENSG00000199512	3.82E-09	present	0.05
ENSG00000199514	NA	absent	0.05
ENSG00000199515	NA	absent	0.05
ENSG00000199516	5.00E-06	present	0.05
ENSG00000199520	9.40E-08	present	0.05
ENSG00000199523	7.31E-08	present	0.05
ENSG00000199525	4.66E-09	present	0.05
ENSG00000199529	3.08E-06	present	0.05
ENSG00000199530	3.40E-06	present	0.05
ENSG00000199535	2.11E-08	present	0.05
ENSG00000199536	1.71E-14	present	0.05
ENSG00000199540	0.000119947	present	0.05
ENSG00000199545	2.06E-16	present	0.05
ENSG00000199546	2.55E-10	present	0.05
ENSG00000199550	1.03E-12	present	0.05
ENSG00000199551	8.88E-08	present	0.05
ENSG00000199552	NA	absent	0.05
ENSG00000199556	NA	absent	0.05
ENSG00000199562	4.88E-12	present	0.05
ENSG00000199564	NA	absent	0.05
ENSG00000199565	5.56E-09	present	0.05
ENSG00000199566	NA	absent	0.05
ENSG00000199567	6.80E-08	present	0.05
ENSG00000199568	3.07E-67	present	0.05
ENSG00000199570	4.06E-05	present	0.05
ENSG00000199571	3.28E-09	present	0.05
ENSG00000199572	NA	absent	0.05
ENSG00000199574	NA	absent	0.05
ENSG00000199575	1.21E-10	present	0.05
ENSG00000199577	1.08E-09	present	0.05
ENSG00000199580	NA	absent	0.05
ENSG00000199584	1.55E-06	present	0.05
ENSG00000199585	NA	absent	0.05
ENSG00000199591	2.70E-09	present	0.05
ENSG00000199592	8.21E-06	present	0.05
ENSG00000199593	1.07E-14	present	0.05
ENSG00000199594	6.48E-07	present	0.05
ENSG00000199595	NA	absent	0.05
ENSG00000199598	3.14E-16	present	0.05
ENSG00000199601	NA	absent	0.05
ENSG00000199603	NA	absent	0.05
ENSG00000199605	6.03E-11	present	0.05
ENSG00000199609	NA	absent	0.05
ENSG00000199620	9.97E-07	present	0.05
ENSG00000199622	9.42E-07	present	0.05
ENSG00000199626	4.58E-06	present	0.05
ENSG00000199627	2.09E-16	present	0.05
ENSG00000199629	4.78E-16	present	0.05
ENSG00000199630	2.48E-08	present	0.05
ENSG00000199631	1.66E-36	present	0.05
ENSG00000199633	NA	absent	0.05
ENSG00000199634	1.88E-09	present	0.05
ENSG00000199635	4.62E-06	present	0.05
ENSG00000199636	5.35E-06	present	0.05
ENSG00000199638	7.50E-06	present	0.05
ENSG00000199640	0.036035638	present	0.05
ENSG00000199643	NA	absent	0.05
ENSG00000199645	NA	absent	0.05
ENSG00000199646	8.11E-07	present	0.05
ENSG00000199652	NA	absent	0.05
ENSG00000199664	6.46E-13	present	0.05
ENSG00000199666	NA	absent	0.05
ENSG00000199667	3.72E-06	present	0.05
ENSG00000199668	NA	absent	0.05
ENSG00000199672	7.87E-08	present	0.05
ENSG00000199673	1.31E-21	present	0.05
ENSG00000199674	6.19E-09	present	0.05
ENSG00000199676	2.38E-09	present	0.05
ENSG00000199677	9.39E-09	present	0.05
ENSG00000199683	3.21E-12	present	0.05
ENSG00000199687	5.93E-09	present	0.05
ENSG00000199691	2.30E-14	present	0.05
ENSG00000199695	3.12E-06	present	0.05
ENSG00000199697	3.52E-13	present	0.05
ENSG00000199698	8.44E-06	present	0.05
ENSG00000199700	7.02E-08	present	0.05
ENSG00000199701	1.53E-05	present	0.05
ENSG00000199702	NA	absent	0.05
ENSG00000199704	3.05E-06	present	0.05
ENSG00000199705	NA	absent	0.05
ENSG00000199709	6.42E-09	present	0.05
ENSG00000199710	1.15E-05	present	0.05
ENSG00000199711	NA	absent	0.05
ENSG00000199712	NA	absent	0.05
ENSG00000199713	NA	absent	0.05
ENSG00000199715	NA	absent	0.05
ENSG00000199716	4.06E-06	present	0.05
ENSG00000199719	4.57E-09	present	0.05
ENSG00000199728	NA	absent	0.05
ENSG00000199730	1.81E-07	present	0.05
ENSG00000199731	1.58E-09	present	0.05
ENSG00000199732	1.24E-06	present	0.05
ENSG00000199733	NA	absent	0.05
ENSG00000199735	3.36E-05	present	0.05
ENSG00000199739	NA	absent	0.05
ENSG00000199740	1.47E-06	present	0.05
ENSG00000199744	1.79E-08	present	0.05
ENSG00000199751	1.42E-17	present	0.05
ENSG00000199753	7.53E-29	present	0.05
ENSG00000199755	3.04E-06	present	0.05
ENSG00000199756	NA	absent	0.05
ENSG00000199762	4.07E-06	present	0.05
ENSG00000199764	NA	absent	0.05
ENSG00000199765	NA	absent	0.05
ENSG00000199767	NA	absent	0.05
ENSG00000199771	NA	absent	0.05
ENSG00000199773	4.73E-08	present	0.05
ENSG00000199780	1.23E-06	present	0.05
ENSG00000199781	2.07E-10	present	0.05
ENSG00000199782	2.04E-06	present	0.05
ENSG00000199783	NA	absent	0.05
ENSG00000199784	NA	absent	0.05
ENSG00000199785	1.69E-27	present	0.05
ENSG00000199786	2.31E-06	present	0.05
ENSG00000199787	3.51E-05	present	0.05
ENSG00000199788	9.55E-10	present	0.05
ENSG00000199790	2.29E-06	present	0.05
ENSG00000199791	NA	absent	0.05
ENSG00000199792	5.58E-07	present	0.05
ENSG00000199796	4.80E-10	present	0.05
ENSG00000199797	2.85E-07	present	0.05
ENSG00000199798	NA	absent	0.05
ENSG00000199801	2.14E-06	present	0.05
ENSG00000199803	NA	absent	0.05
ENSG00000199804	1.98E-13	present	0.05
ENSG00000199805	8.67E-29	present	0.05
ENSG00000199806	1.34E-09	present	0.05
ENSG00000199809	NA	absent	0.05
ENSG00000199812	2.29E-06	present	0.05
ENSG00000199814	4.06E-07	present	0.05
ENSG00000199815	NA	absent	0.05
ENSG00000199824	2.40E-11	present	0.05
ENSG00000199827	NA	absent	0.05
ENSG00000199831	2.87E-10	present	0.05
ENSG00000199832	1.66E-06	present	0.05
ENSG00000199833	5.00E-08	present	0.05
ENSG00000199836	2.19E-07	present	0.05
ENSG00000199839	NA	absent	0.05
ENSG00000199840	1.88E-06	present	0.05
ENSG00000199843	1.88E-05	present	0.05
ENSG00000199845	9.97E-07	present	0.05
ENSG00000199846	9.41E-06	present	0.05
ENSG00000199849	0.000771909	present	0.05
ENSG00000199851	0.000234072	present	0.05
ENSG00000199855	8.16E-09	present	0.05
ENSG00000199856	9.54E-07	present	0.05
ENSG00000199857	2.26E-08	present	0.05
ENSG00000199858	4.78E-12	present	0.05
ENSG00000199859	NA	absent	0.05
ENSG00000199862	NA	absent	0.05
ENSG00000199865	3.59E-06	present	0.05
ENSG00000199866	2.42E-05	present	0.05
ENSG00000199867	1.66E-05	present	0.05
ENSG00000199870	0.011192005	present	0.05
ENSG00000199872	3.83E-06	present	0.05
ENSG00000199874	0.000695188	present	0.05
ENSG00000199875	2.38E-09	present	0.05
ENSG00000199878	0.886866616	absent	0.05
ENSG00000199879	2.60E-12	present	0.05
ENSG00000199880	3.39E-07	present	0.05
ENSG00000199881	1.18E-08	present	0.05
ENSG00000199883	1.41E-13	present	0.05
ENSG00000199884	1.78E-06	present	0.05
ENSG00000199885	2.29E-06	present	0.05
ENSG00000199886	8.06E-08	present	0.05
ENSG00000199890	2.01E-11	present	0.05
ENSG00000199892	2.29E-13	present	0.05
ENSG00000199894	2.24E-05	present	0.05
