libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	approach	cutoff	mean	standard_deviation
SRX696507	11.253	33.5621917077723	5035	15002	35.4386461799901	5005	14123	3.50533724886962	752	21453	pValueCutoff	0.05	0.20219419195101	11.5116697572105
SRX696508	10.6737	43.4475403279563	6518	15002	45.8826028464207	6480	14123	4.44226914650632	953	21453	pValueCutoff	0.05	0.213043850844258	10.8000491288821
SRX696509	13.142	33.4022130382616	5011	15002	35.2970332082419	4985	14123	3.39346478348017	728	21453	pValueCutoff	0.05	0.232384222674102	11.6250750136435
SRX696510	12.2101	35.3819490734569	5308	15002	37.3716632443532	5278	14123	3.42143289982753	734	21453	pValueCutoff	0.05	0.268518432267418	10.1818374376449
SRX696511	10.6165	43.0209305425943	6454	15002	45.4294413368265	6416	14123	4.33039668111686	929	21453	pValueCutoff	0.05	0.20417252059446	11.0434911685033
SRX696512	12.3144	31.3024930009332	4696	15002	33.0737095517949	4671	14123	3.36083531440824	721	21453	pValueCutoff	0.05	0.220258101972291	11.5443900282611
SRX696513	12.8972	29.4627383015598	4420	15002	31.0698860015577	4388	14123	3.19302661632406	685	21453	pValueCutoff	0.05	0.288343197109167	10.0788750070383
SRX696514	11.189	42.4410078656179	6367	15002	44.8134249097217	6329	14123	4.0180860485713	862	21453	pValueCutoff	0.05	0.233479836146418	10.5116625457084
SRX696515	10.2218	37.5683242234369	5636	15002	39.7082772781987	5608	14123	3.87824546683448	832	21453	pValueCutoff	0.05	0.182520997671842	11.5537623561524
SRX696516	10.8681	30.1359818690841	4521	15002	31.8133541032359	4493	14123	3.79434111779238	814	21453	pValueCutoff	0.05	0.182086967456216	12.0097109496617
SRX696517	10.5799	27.6296493800827	4145	15002	29.1510302343695	4117	14123	3.30956043443807	710	21453	pValueCutoff	0.05	0.183326616106808	11.7688785363666
SRX696518	11.53857	28.3295560591921	4250	15002	29.9157402818098	4225	14123	4.13461986668531	887	21453	pValueCutoff	0.05	0.157340611533262	13.610837363133
SRX696519	1664.75	0.80655912544994	121	15002	0.849677830489273	120	14123	0.0186454108982427	4	21453	pValueCutoff	0.05	521.261888629624	2.01696222540872
SRX696520	10.4196	42.8409545393948	6427	15002	45.2524251221412	6391	14123	4.4329464410572	951	21453	pValueCutoff	0.05	0.210399072022748	10.7215641507748
SRX696521	13.1124	22.576989734702	3387	15002	23.8051405508745	3362	14123	3.30489908171351	709	21453	pValueCutoff	0.05	0.210485333876379	12.3269429062454
SRX696522	21.1647	18.6041861085189	2791	15002	19.6133965871274	2770	14123	2.59637346758029	557	21453	pValueCutoff	0.05	0.315447108381872	12.892786823611
SRX696523	13.5079	49.2334355419277	7386	15002	51.9365573886568	7335	14123	4.96434065165711	1065	21453	pValueCutoff	0.05	0.353617362368416	9.15788562122209
SRX696524	14.7748	47.4003466204506	7111	15002	50.0389435672308	7067	14123	4.54948025917121	976	21453	pValueCutoff	0.05	0.429168551489678	8.59641366959167
SRX696525	13.1433	49.4600719904013	7420	15002	52.1914607378036	7371	14123	4.90840441896238	1053	21453	pValueCutoff	0.05	0.32336807444349	9.50967902102557
SRX696526	15.58111	49.5600586588455	7435	15002	52.2551865750903	7380	14123	5.11350393884305	1097	21453	pValueCutoff	0.05	0.478295621072388	8.31184766455712
SRX696527	13.5237	46.1338488201573	6921	15002	48.6369751469235	6869	14123	5.24402181513075	1125	21453	pValueCutoff	0.05	0.362647862667918	9.02212094949309
SRX696528	9.09881	45.6805759232102	6853	15002	48.2121362316788	6809	14123	4.81517736447117	1033	21453	pValueCutoff	0.05	0.250363639762234	8.88317738879756
SRX696529	16.90404	44.7273696840421	6710	15002	47.2208454294413	6669	14123	4.09266769216427	878	21453	pValueCutoff	0.05	0.496500734948652	8.53836717204349
SRX696530	14.1759	47.2936941741101	7095	15002	49.8902499468951	7046	14123	4.41430103015895	947	21453	pValueCutoff	0.05	0.328412534006649	9.86306036135222
SRX696531	13.5803	30.8758832155713	4632	15002	32.5214189619769	4593	14123	4.34438073929054	932	21453	pValueCutoff	0.05	0.242627164829916	11.5501062949959
SRX696532	15.6075	45.3539528062925	6804	15002	47.8510231537209	6758	14123	4.61940055003962	991	21453	pValueCutoff	0.05	0.412630069629146	9.1029667228151
SRX696533	15.0114	43.0675909878683	6461	15002	45.4577639311761	6420	14123	4.42828508833263	950	21453	pValueCutoff	0.05	0.361499438041485	9.63522747921544
SRX696534	15.4006	44.4474070123984	6668	15002	46.8738936486582	6620	14123	4.4795599683028	961	21453	pValueCutoff	0.05	0.384630999406342	9.42164481821289
SRX696535	13.024	38.641514464738	5797	15002	40.7562132691355	5756	14123	5.33724886962196	1145	21453	pValueCutoff	0.05	0.263076477273221	10.7221378074399
SRX696536	10.7636	42.7876283162245	6419	15002	45.1532960419174	6377	14123	4.38633291381159	941	21453	pValueCutoff	0.05	0.232451636699155	10.2950117724644
SRX696537	13.9343	43.5941874416744	6540	15002	46.0171351695815	6499	14123	4.99697012072904	1072	21453	pValueCutoff	0.05	0.293744890887112	10.4456725691989
SRX696538	10.0548	45.8472203706173	6878	15002	48.3254266090774	6825	14123	6.33477835267795	1359	21453	pValueCutoff	0.05	0.394327463421556	7.16279153006575
SRX696539	16.6996	39.1747766964405	5877	15002	41.3155845075409	5835	14123	3.80832517596607	817	21453	pValueCutoff	0.05	0.389651063307879	9.82057079811399
SRX696540	16.0615	45.1139848020264	6768	15002	47.6032004531615	6723	14123	4.62406190276418	992	21453	pValueCutoff	0.05	0.406692251910545	9.3454396878
SRX696541	15.0316	43.9141447806959	6588	15002	46.3216030588402	6542	14123	4.63804596093786	995	21453	pValueCutoff	0.05	0.375321144329788	9.42558516418133
SRX696542	13.6844	43.9741367817624	6597	15002	46.4065708418891	6554	14123	4.56812567006945	980	21453	pValueCutoff	0.05	0.306213382263502	10.0705967176808
SRX696543	12.6089	43.1409145447274	6472	15002	45.4577639311761	6420	14123	5.91525660746749	1269	21453	pValueCutoff	0.05	0.360477568747419	8.67870959362258
SRX696544	12.0345	40.2879616051193	6044	15002	42.4980528216385	6002	14123	6.04111313103063	1296	21453	pValueCutoff	0.05	0.44251900258461	7.44885142339441
SRX696545	16.0645	30.0959872017064	4515	15002	31.7567089145366	4485	14123	4.05071551764322	869	21453	pValueCutoff	0.05	0.263984916303032	12.1519601232077
SRX696546	15.1313	42.3743500866551	6357	15002	44.6930538837358	6312	14123	4.48422132102736	962	21453	pValueCutoff	0.05	0.335765360789839	10.1264207552404
SRX696547	19.2583	36.2485001999733	5438	15002	38.2425830206047	5401	14123	3.46804642707314	744	21453	pValueCutoff	0.05	0.457269666610034	9.7166035796888
SRX696548	7.48895	35.4219437408346	5314	15002	37.2229696240176	5257	14123	3.86426140866079	829	21453	pValueCutoff	0.05	0.226605441858959	8.38535491826659
SRX696549	6.20791	41.1211838421544	6169	15002	43.2910854634285	6114	14123	3.9341816995292	844	21453	pValueCutoff	0.05	0.188978544514343	8.35554794942498
SRX696550	6.61076	37.8416211171844	5677	15002	39.800325709835	5621	14123	4.39099426653615	942	21453	pValueCutoff	0.05	0.180632317913594	8.91944563549133
SRX696551	8.24433	36.2085055325957	5432	15002	38.0443248601572	5373	14123	3.95282711042745	848	21453	pValueCutoff	0.05	0.278260488305822	7.84675063872448
SRX696552	6.09156	38.4415411278496	5767	15002	40.4588260284642	5714	14123	3.98545657949937	855	21453	pValueCutoff	0.05	0.197708717886345	8.03641860236204
SRX696553	7.43206	36.2951606452473	5445	15002	38.1080506974439	5382	14123	3.92019764135552	841	21453	pValueCutoff	0.05	0.222383579316061	8.44357583980957
SRX696554	5.16869	44.7806959072124	6718	15002	47.1500389435672	6659	14123	5.18808558243602	1113	21453	pValueCutoff	0.05	0.130480724430984	9.36194788184
SRX696555	6.31135	36.455139314758	5469	15002	38.334631452241	5414	14123	4.19987880482916	901	21453	pValueCutoff	0.05	0.178625511474358	8.73412384579923
SRX696556	8.61855	35.4019464071457	5311	15002	37.2866954613043	5266	14123	3.34685125623456	718	21453	pValueCutoff	0.05	0.260453483106986	8.39112184093761
SRX696557	8.20634	36.1418477536329	5422	15002	38.058486157332	5375	14123	3.52398265976786	756	21453	pValueCutoff	0.05	0.235129663982232	8.66878686803776
SRX696558	7.85109	36.6417810958539	5497	15002	38.5541315584508	5445	14123	3.51465995431874	754	21453	pValueCutoff	0.05	0.237886377932137	8.37929457052517
SRX696559	9.36107	32.9156112518331	4938	15002	34.6314522410253	4891	14123	3.8036638232415	816	21453	pValueCutoff	0.05	0.306954723035857	7.98637718760233
SRX696560	9.38886	38.6815091321157	5803	15002	40.749132620548	5755	14123	3.83163193958887	822	21453	pValueCutoff	0.05	0.248354515256669	9.0987642056143
SRX696561	8.29088	38.5148646847087	5778	15002	40.5721164058628	5730	14123	3.74306623782222	803	21453	pValueCutoff	0.05	0.240261913700336	8.60917632710333
SRX696562	7.04591	42.0343954139448	6306	15002	44.2823762656659	6254	14123	4.75457977905188	1020	21453	pValueCutoff	0.05	0.156369152210602	10.1167361557666
SRX696563	9.11531	37.5616584455406	5635	15002	39.5383417121008	5584	14123	3.53330536521699	758	21453	pValueCutoff	0.05	0.259390161955884	8.70502744764913
SRX696564	10.6273	26.8364218104253	4026	15002	28.2517878637683	3990	14123	2.88071598377849	618	21453	pValueCutoff	0.05	0.301970741713509	8.7082090871395
SRX696565	9.25114	31.4824690041328	4723	15002	33.144516037669	4681	14123	3.85027735048711	826	21453	pValueCutoff	0.05	0.226103776640339	9.54874810304022
SRX696566	8.996	30.109318757499	4517	15002	31.7283863201869	4481	14123	3.36083531440824	721	21453	pValueCutoff	0.05	0.214685965346464	9.68675056262268
SRX696567	10.4278	27.1830422610319	4078	15002	28.591658995964	4038	14123	2.99724980189251	643	21453	pValueCutoff	0.05	0.301935950428665	8.61312326464776
SRX696568	10.1908	36.6751099853353	5502	15002	38.6674219358493	5461	14123	3.67314594695381	788	21453	pValueCutoff	0.05	0.284399595308926	8.80838690062818
SRX696569	9.48153	31.7557658978803	4764	15002	33.4348226297529	4722	14123	3.30956043443807	710	21453	pValueCutoff	0.05	0.257862333606408	8.94791942591889
SRX696570	138.268	5.23263564858019	785	15002	5.51582524959286	779	14123	0.186454108982427	40	21453	pValueCutoff	0.05	31.8830048103442	2.43972970006028
SRX696571	7.99168	30.3759498733502	4557	15002	32.0257735608582	4523	14123	3.51465995431874	754	21453	pValueCutoff	0.05	0.18556181070419	9.8428213227638
SRX696572	9.385003	28.9561391814425	4344	15002	30.5105147631523	4309	14123	2.83876380925745	609	21453	pValueCutoff	0.05	0.292659294593644	8.23277908867906
SRX696573	10.4136	20.4439408078923	3067	15002	21.5393330029031	3042	14123	3.12776767818021	671	21453	pValueCutoff	0.05	0.240212538077662	9.88987005175138
SRX696574	8.15651	34.0554592720971	5109	15002	35.8139205551228	5058	14123	3.64051647788188	781	21453	pValueCutoff	0.05	0.235534729959336	8.62747943533756
SRX696575	9.70619	25.1566457805626	3774	15002	26.4603837711534	3737	14123	3.06250874003636	657	21453	pValueCutoff	0.05	0.262745240246869	8.97309616298044
SRX696576	9.17438	32.4890014664711	4874	15002	34.2278552715429	4834	14123	2.78748892928728	598	21453	pValueCutoff	0.05	0.2787819323609	8.36206833413623
SRX696577	8.57916	35.0153312891614	5253	15002	36.8972597889967	5211	14123	3.86892276138535	830	21453	pValueCutoff	0.05	0.229676766465791	9.03157302157364
SRX696578	8.53421	32.8022930275963	4921	15002	34.5535651065638	4880	14123	3.24896284901879	697	21453	pValueCutoff	0.05	0.242758186519967	8.70710580820069
SRX696579	8.71119	23.8234902013065	3574	15002	25.0867379451958	3543	14123	3.8875681722836	834	21453	pValueCutoff	0.05	0.188578207944965	10.2722234075783
SRX696580	16.0224	50.6732435675243	7602	15002	53.4943000778871	7555	14123	4.7172889572554	1012	21453	pValueCutoff	0.05	0.445724887454994	8.82534337646307
SRX696581	14.6902	51.9664044794027	7796	15002	54.8396233094951	7745	14123	5.14613340791498	1104	21453	pValueCutoff	0.05	0.348806825484474	9.71697782321283
SRX696582	14.4734	51.7664311425143	7766	15002	54.613042554698	7713	14123	5.62625273854473	1207	21453	pValueCutoff	0.05	0.33609707104512	9.84706012950451
SRX696583	14.27563	53.2129049460072	7983	15002	56.1495432981661	7930	14123	5.84533631659908	1254	21453	pValueCutoff	0.05	0.387685201309555	8.95591758761202
SRX696584	14.2244	52.2063724836688	7832	15002	55.0732847128797	7778	14123	5.7474479093833	1233	21453	pValueCutoff	0.05	0.350747488279443	9.49473453364583
SRX696585	15.7521	51.6064524730036	7742	15002	54.4714295829498	7693	14123	5.22537640423251	1121	21453	pValueCutoff	0.05	0.429463758364559	8.93368548620009
SRX696586	15.9499	48.953472870284	7344	15002	51.646250796573	7294	14123	4.73127301542908	1015	21453	pValueCutoff	0.05	0.42118180796252	9.10966890370563
SRX696587	17.4686	46.1471803759499	6923	15002	48.6794590384479	6875	14123	4.53549620099753	973	21453	pValueCutoff	0.05	0.424558340985264	9.58044603835718
SRX696588	12.7504	31.9224103452873	4789	15002	33.626000141613	4749	14123	2.7968116347364	600	21453	pValueCutoff	0.05	0.404985015375414	8.13939470089818
SRX696589	9.97334	44.2674310091988	6641	15002	46.6473128938611	6588	14123	3.35151260895912	719	21453	pValueCutoff	0.05	0.345481474123301	7.72439316624501
SRX696590	10.8837	36.1618450873217	5425	15002	38.1009700488565	5381	14123	3.12310632545565	670	21453	pValueCutoff	0.05	0.342162230145442	8.19263956119991
SRX696591	6.47752	49.8000266631116	7471	15002	52.4888479784748	7413	14123	4.74525707360276	1018	21453	pValueCutoff	0.05	0.15767335153105	9.57209238489403
SRX696592	6.06546	40.4412744967338	6067	15002	42.6467464419741	6023	14123	3.32820584533632	714	21453	pValueCutoff	0.05	0.257312146882689	6.82863736695647
SRX696593	9.13005	48.193574190108	7230	15002	50.8107342632585	7176	14123	4.56812567006945	980	21453	pValueCutoff	0.05	0.226813717230612	9.45388538785959
SRX696594	7.72666	47.4470070657246	7118	15002	49.9681370813567	7057	14123	4.43760779378175	952	21453	pValueCutoff	0.05	0.253492385611879	7.98256813299356
SRX696595	10.451	41.5544594054126	6234	15002	43.7938115131346	6185	14123	4.18589474665548	898	21453	pValueCutoff	0.05	0.290238953783142	8.83450172781251
SRX696596	4.92145	30.9425409945341	4642	15002	32.592225447851	4603	14123	2.34466042045402	503	21453	pValueCutoff	0.05	0.160568459589665	8.01042672093326
SRX696597	4.59757	34.9886681775763	5249	15002	36.9326630319337	5216	14123	2.32135365683121	498	21453	pValueCutoff	0.05	0.167304179021901	7.49610145940971
SRX696598	5.37927	31.2824956672444	4693	15002	32.9745804715712	4657	14123	2.28406283503473	490	21453	pValueCutoff	0.05	0.189632218404899	7.64195110809936
SRX696599	6.79241	21.4038128249567	3211	15002	22.5164625079657	3180	14123	2.68027781662238	575	21453	pValueCutoff	0.05	0.144985561981246	10.365254053855
SRX696600	6.71992	26.9164111451806	4038	15002	28.3438362954047	4003	14123	2.85740922015569	613	21453	pValueCutoff	0.05	0.228062540147503	7.820230383335
SRX696601	4.31154	34.4487401679776	5168	15002	36.316646604829	5129	14123	2.68027781662238	575	21453	pValueCutoff	0.05	0.152701596741784	7.61475817412198
SRX696602	4.95767	42.4210105319291	6364	15002	44.7426184238476	6319	14123	3.38414207803104	726	21453	pValueCutoff	0.05	0.122816629267105	9.46634016395388
SRX696603	6.79352	25.8432209038795	3877	15002	27.1896905756567	3840	14123	2.51713047126276	540	21453	pValueCutoff	0.05	0.198524338753071	8.5659109330303
SRX696604	4.42738	25.6699106785762	3851	15002	26.9985130637966	3813	14123	2.32135365683121	498	21453	pValueCutoff	0.05	0.139458073253608	8.18399365138453
SRX696605	8.89829	22.2503666177843	3338	15002	23.4227855271543	3308	14123	2.31669230410665	497	21453	pValueCutoff	0.05	0.201415970610879	10.002037767514
SRX696606	5.00939	32.4490067990935	4868	15002	34.1712100828436	4826	14123	2.42856476949611	521	21453	pValueCutoff	0.05	0.171472187519591	7.78058588375376
SRX696607	9.90525	20.4172776963072	3063	15002	21.5180910571408	3039	14123	1.65478021721904	355	21453	pValueCutoff	0.05	0.398641035393732	7.05133308318023
SRX696608	9.98553	32.2756965737902	4842	15002	33.9800325709835	4799	14123	2.29804689320841	493	21453	pValueCutoff	0.05	0.294577333706098	8.51506903298824
SRX696609	5.41774	26.5764564724703	3987	15002	27.9402393259223	3946	14123	2.50314641308908	537	21453	pValueCutoff	0.05	0.17269005444404	8.12346942536126
SRX696610	5.04373	24.4434075456606	3667	15002	25.745238263825	3636	14123	2.40059665314874	515	21453	pValueCutoff	0.05	0.134419135805072	9.05653267643039
SRX696611	5.27749	24.5233968804159	3679	15002	25.8585286412235	3652	14123	2.22812660234	478	21453	pValueCutoff	0.05	0.138926301099557	9.12411583790686
SRX696612	3.00354	29.4894014131449	4424	15002	31.1052892444948	4393	14123	2.0976087260523	450	21453	pValueCutoff	0.05	0.124305841574379	6.93134222780495
SRX696613	4.19794	19.7840287961605	2968	15002	20.8454294413368	2944	14123	1.9670908497646	422	21453	pValueCutoff	0.05	0.122217740518964	8.58519021248109
SRX696614	4.79386	21.9704039461405	3296	15002	23.1183176378956	3265	14123	2.41924206404699	519	21453	pValueCutoff	0.05	0.111814584944648	9.8218167537467
SRX696615	3.27868	27.7429676043194	4162	15002	29.2359980174184	4129	14123	2.08828602060318	448	21453	pValueCutoff	0.05	0.113736676828066	7.7172596047192
SRX696616	4.10327	28.6561791761099	4299	15002	30.1989662253062	4265	14123	2.04633384608213	439	21453	pValueCutoff	0.05	0.166082076009604	7.02649077727775
SRX696617	5.06844	25.1833088921477	3778	15002	26.5311902570275	3747	14123	2.25609471868736	484	21453	pValueCutoff	0.05	0.150028900998411	8.49880941688823
SRX696618	4.23054	27.7496333822157	4163	15002	29.2359980174184	4129	14123	1.98573626066284	426	21453	pValueCutoff	0.05	0.139435314916326	7.96143388951619
SRX696619	4.27208	24.5900546593787	3689	15002	25.9151738299228	3660	14123	2.06031790425582	442	21453	pValueCutoff	0.05	0.122866540388877	8.64940396163221
SRX696620	4.1766	24.7566991067858	3714	15002	26.056786801671	3680	14123	2.13023819512423	457	21453	pValueCutoff	0.05	0.123651068168415	8.49832006513205
SRX696621	14.6935	48.4402079722704	7267	15002	51.0656376124053	7212	14123	4.67999813545891	1004	21453	pValueCutoff	0.05	0.368397332780844	9.39778156468415
SRX696622	14.13226	49.0934542061059	7365	15002	51.7524605253841	7309	14123	4.90374306623782	1052	21453	pValueCutoff	0.05	0.372988389384772	9.1117071153217
SRX696623	12.4971	49.8200239968004	7474	15002	52.5313318699993	7419	14123	4.93637253530975	1059	21453	pValueCutoff	0.05	0.308775993782363	9.48319002655693
SRX696624	16.9119	42.4210105319291	6364	15002	44.749699072435	6320	14123	4.14394257213443	889	21453	pValueCutoff	0.05	0.475667960456116	8.76497653581574
SRX696625	7.16428	44.4207439008132	6664	15002	46.8101678113715	6611	14123	5.33724886962196	1145	21453	pValueCutoff	0.05	0.201031530545507	8.77755031642791
SRX696626	14.5644	44.107452339688	6617	15002	46.4702966791758	6563	14123	4.93637253530975	1059	21453	pValueCutoff	0.05	0.397952836930593	8.92049340938569
SRX696627	13.424	36.4618050926543	5470	15002	38.3487927494158	5416	14123	4.10665175033795	881	21453	pValueCutoff	0.05	0.385621002034766	8.65350581495901
SRX696628	12.055234	39.4347420343954	5916	15002	41.506762019401	5862	14123	5.12748799701673	1100	21453	pValueCutoff	0.05	0.251550811386484	10.511430710167
SRX696629	15.7232	43.9274763364885	6590	15002	46.3640869503647	6548	14123	4.23716962662565	909	21453	pValueCutoff	0.05	0.383287840163552	9.56326050847953
SRX696630	16.6024	40.1279829356086	6020	15002	42.3281172555406	5978	14123	3.64517783060644	782	21453	pValueCutoff	0.05	0.394878402048367	9.70827491498422
SRX696631	15.0679	42.680975869884	6403	15002	45.025844367344	6359	14123	4.3490420920151	933	21453	pValueCutoff	0.05	0.328817766098538	10.227954909491
SRX696632	16.3629	41.9810691907746	6298	15002	44.2965375628408	6256	14123	3.88290681955904	833	21453	pValueCutoff	0.05	0.402589451654472	9.51037976045133
SRX696633	12.7759	48.4002133048927	7261	15002	51.0656376124053	7212	14123	5.05756770614832	1085	21453	pValueCutoff	0.05	0.285582700228759	10.0790341448641
SRX696634	14.5709	40.9478736168511	6143	15002	43.1919563832047	6100	14123	4.14394257213443	889	21453	pValueCutoff	0.05	0.301233724418427	10.5683520933298
SRX696635	16.8022	41.6077856285829	6242	15002	43.9071018905332	6201	14123	3.78501841234326	812	21453	pValueCutoff	0.05	0.382257975693008	9.97276929935518
SRX696636	14.805	42.3276896413811	6350	15002	44.6364086950365	6304	14123	4.51685079009929	969	21453	pValueCutoff	0.05	0.28790731905679	10.9694729858372
SRX696637	19.9103	26.0831889081456	3913	15002	27.4729165191532	3880	14123	3.3188831398872	712	21453	pValueCutoff	0.05	0.421312540398011	10.4228087688789
SRX696638	15.1792	31.2624983335555	4690	15002	32.9391772286341	4652	14123	3.96214981587657	850	21453	pValueCutoff	0.05	0.259895461701002	11.8547980847287
SRX696639	16.2906	27.9829356085855	4198	15002	29.4554981236281	4160	14123	3.99477928494849	857	21453	pValueCutoff	0.05	0.341769508091928	10.4710867030972
SRX696640	20.3618	25.6699106785762	3851	15002	27.0409969553211	3819	14123	3.68713000512749	791	21453	pValueCutoff	0.05	0.404617687239812	10.8280058739891
SRX696641	14.6143	44.7273696840421	6710	15002	47.1571195921546	6660	14123	4.45159185195544	955	21453	pValueCutoff	0.05	0.305965972484187	10.4902721589387
SRX696642	17.4196	33.1555792560992	4974	15002	34.9146781845217	4931	14123	3.95282711042745	848	21453	pValueCutoff	0.05	0.345951201806952	10.8322697662537
SRX696643	15.0813	44.4140781229169	6663	15002	46.8455710543086	6616	14123	4.18589474665548	898	21453	pValueCutoff	0.05	0.373494925010047	9.47236464968503
SRX696644	15.152	39.7080389281429	5957	15002	41.8395525030093	5909	14123	4.47023726285368	959	21453	pValueCutoff	0.05	0.315448011628814	10.5269439814961
SRX696645	15.2015	31.8757499000133	4782	15002	33.5905968986759	4744	14123	4.44693049923088	954	21453	pValueCutoff	0.05	0.265801087791367	11.7047301699435
SRX696646	10.532	27.0897213704839	4064	15002	28.435884727041	4016	14123	6.33943970540251	1360	21453	pValueCutoff	0.05	0.415450045022668	7.13749934701105
SRX696647	10.1582	27.7629649380083	4165	15002	29.1510302343695	4117	14123	6.47928028713933	1390	21453	pValueCutoff	0.05	0.408636197952657	7.05293280029979
SRX696648	14.0129	37.428342887615	5615	15002	39.4533739290519	5572	14123	5.19274693516058	1114	21453	pValueCutoff	0.05	0.29557757082251	10.4425824275267
SRX696649	16.1383	29.7360351953073	4461	15002	31.2964667563549	4420	14123	4.10199039761339	880	21453	pValueCutoff	0.05	0.348431661508707	10.2927258342521
SRX696650	15.594	41.9077456339155	6287	15002	44.1761665368548	6239	14123	4.39565561926071	943	21453	pValueCutoff	0.05	0.353371919188354	9.99632664752025
SRX696651	19.0469	22.4370083988801	3366	15002	23.6210436876018	3336	14123	3.44473966345033	739	21453	pValueCutoff	0.05	0.337792145351412	11.6042664688857
SRX696652	5.7324	44.1474470070657	6623	15002	46.5056999221129	6568	14123	4.14394257213443	889	21453	pValueCutoff	0.05	0.178965898306476	8.22836496833032
SRX696653	5.03755	45.9072123716838	6887	15002	48.3820717977767	6833	14123	4.44693049923088	954	21453	pValueCutoff	0.05	0.15280181524773	8.37295525464068
SRX696654	4.81443	45.4739368084255	6822	15002	47.921829639595	6768	14123	4.00876334312217	860	21453	pValueCutoff	0.05	0.176934418068112	7.45130600879299
SRX696655	8.64553	34.9153446207172	5238	15002	36.8193726545352	5200	14123	2.3586444786277	506	21453	pValueCutoff	0.05	0.475128505270537	5.83356198139523
SRX696656	4.02283	43.0475936541794	6458	15002	45.3798767967146	6409	14123	4.53083484827297	972	21453	pValueCutoff	0.05	0.163184955677149	7.01735952466424
SRX696657	4.73834	41.6611118517531	6250	15002	43.8716986475961	6196	14123	3.81298652869063	818	21453	pValueCutoff	0.05	0.162053247256575	7.7834643744173
SRX696658	8.05941	47.6403146247167	7147	15002	50.215959781916	7092	14123	4.90840441896238	1053	21453	pValueCutoff	0.05	0.218836789751915	8.9562757479972
SRX696659	4.51565	43.0675909878683	6461	15002	45.4011187424768	6412	14123	4.05071551764322	869	21453	pValueCutoff	0.05	0.15312103369281	7.82501064516118
SRX696660	2.25542	32.8089588054926	4922	15002	34.5677264037386	4882	14123	2.47051694401715	530	21453	pValueCutoff	0.05	0.0759237839245228	7.85754682508888
SRX696661	2.86582	37.3083588854819	5597	15002	39.3259222544785	5554	14123	3.06250874003636	657	21453	pValueCutoff	0.05	0.093066804673792	8.02976366303384
SRX696662	3.04755	33.3355552592988	5001	15002	35.1341782907314	4962	14123	2.16286766419615	464	21453	pValueCutoff	0.05	0.129704618591109	6.81406289453176
SRX696663	2.40977	32.9022796960405	4936	15002	34.6739361325497	4897	14123	2.28872418775929	491	21453	pValueCutoff	0.05	0.11303626246481	6.42419866271724
SRX696664	2.50716	40.4079456072524	6062	15002	42.611343199037	6018	14123	3.58458024518715	769	21453	pValueCutoff	0.05	0.0938040214831606	7.36958667631304
SRX696665	2.83434	22.0637248366884	3310	15002	23.2386886638816	3282	14123	2.61501887847853	561	21453	pValueCutoff	0.05	0.0768428005573061	8.96521452400741
SRX696666	3.09179	30.7692307692308	4616	15002	32.4293705303406	4580	14123	2.02302708245933	434	21453	pValueCutoff	0.05	0.104973394937372	7.81586095533057
SRX696667	2.67168	37.5083322223703	5627	15002	39.5170997663386	5581	14123	2.97394303826971	638	21453	pValueCutoff	0.05	0.0882545195893736	7.9492172257889
SRX696668	1.84572	30.275963204906	4542	15002	31.9054025348722	4506	14123	2.29804689320841	493	21453	pValueCutoff	0.05	0.0741951624512066	7.0558892529674
SRX696669	2.0472	35.7818957472337	5368	15002	37.7398569708985	5330	14123	3.06250874003636	657	21453	pValueCutoff	0.05	0.0559833089639864	8.91798945008203
SRX696670	3.28372	19.2441007865618	2887	15002	20.2648162571692	2862	14123	1.43569663916469	308	21453	pValueCutoff	0.05	0.139961224296137	6.8094233164265
SRX696671	3.62411	29.7893614184775	4469	15002	31.4097571337535	4436	14123	1.79462079895586	385	21453	pValueCutoff	0.05	0.179748044400257	6.20956130082944
SRX696672	2.39187	28.7161711771764	4308	15002	30.2556114140055	4273	14123	2.18617442781895	469	21453	pValueCutoff	0.05	0.0857187817363219	7.56425578727953
SRX696673	2.54372	29.4894014131449	4424	15002	31.1123698930822	4394	14123	2.15354495874703	462	21453	pValueCutoff	0.05	0.0811650853736529	8.11917793374667
SRX696674	2.05078	33.0822556992401	4963	15002	34.8651136444098	4924	14123	2.70358458024519	580	21453	pValueCutoff	0.05	0.0758963561240219	7.41856789490314
SRX696675	2.22838	30.3959472070391	4560	15002	32.0257735608582	4523	14123	2.34932177317858	504	21453	pValueCutoff	0.05	0.0747741622311044	7.87491498096727
SRX696676	1.8432	20.0039994667378	3001	15002	21.0436876017843	2972	14123	1.53824639910502	330	21453	pValueCutoff	0.05	0.0751350194338442	6.99365027005495
SRX696677	1.745735	28.3095587255033	4247	15002	29.8590950931105	4217	14123	2.40059665314874	515	21453	pValueCutoff	0.05	0.0653908069413687	7.36344609064153
SRX696678	2.62814	24.6633782162378	3700	15002	25.9788996672095	3669	14123	1.59418263179975	342	21453	pValueCutoff	0.05	0.151846874825836	5.65958777785483
SRX696679	2.16444	23.6901746433809	3554	15002	24.9309636762727	3521	14123	1.53824639910502	330	21453	pValueCutoff	0.05	0.0988385305783814	6.5298915909813
