libraryId	proportionCodingPresent	proportionGenicPresent	speciesId	organism
ERX011198	62.3892254543634	24.6576019777503	9606	Homo sapiens
ERX011217	61.4729885345216	26.693036670787	9606	Homo sapiens
ERX011186	64.3518750312923	24.5718994643593	9606	Homo sapiens
ERX011200	64.2968006809192	26.2529872270293	9606	Homo sapiens
ERX011191	60.992339658539	22.8693860733416	9606	Homo sapiens
ERX011225	60.001001351825	23.8055212196127	9606	Homo sapiens
ERX011192	56.8016822710659	20.5438813349815	9606	Homo sapiens
ERX011204	56.2959995994593	21.0020601565719	9606	Homo sapiens
ERX011183	51.6747609272518	18.4771322620519	9606	Homo sapiens
ERX011197	50.4481049416713	18.3090234857849	9606	Homo sapiens
ERX011219	61.7483602863866	23.0506798516687	9606	Homo sapiens
ERX011182	61.2877384469033	23.8137618459003	9606	Homo sapiens
ERX011211	46.9433735542983	16.6955088586733	9606	Homo sapiens
ERX011229	46.3625894958194	16.799340749897	9606	Homo sapiens
ERX011222	62.1539077754969	23.15615986815	9606	Homo sapiens
ERX011227	61.5831372352676	23.7198187062217	9606	Homo sapiens
ERX011188	60.0160216291994	22.8265348166461	9606	Homo sapiens
ERX011193	58.5290141691283	23.0885867325917	9606	Homo sapiens
ERX011196	64.2717668852952	24.6328800988875	9606	Homo sapiens
ERX011184	63.6609422720673	26.1738772146683	9606	Homo sapiens
ERX011214	64.3368547539178	24.2999587968686	9606	Homo sapiens
ERX011205	63.86121263706	25.0465595385249	9606	Homo sapiens
ERX011228	48.4754418464928	17.176761433869	9606	Homo sapiens
ERX011212	47.2938466930356	17.0992995467656	9606	Homo sapiens
ERX011202	72.8082911931107	29.5690152451586	9606	Homo sapiens
ERX011203	72.2675612076303	31.073753605274	9606	Homo sapiens
ERX011213	63.4656786661994	24.5669550885867	9606	Homo sapiens
ERX011194	63.1402393230862	25.8986402966625	9606	Homo sapiens
ERX011208	53.3620387523156	19.9686856201071	9606	Homo sapiens
ERX011195	52.911430431082	20.4730119489081	9606	Homo sapiens
ERX011201	69.8042357182196	25.8195302843016	9606	Homo sapiens
ERX011206	69.8142492364692	25.7915121549238	9606	Homo sapiens
ERX011216	69.9143844189656	25.8228265348166	9606	Homo sapiens
ERX011224	69.9444249737145	25.852492789452	9606	Homo sapiens
ERX011226	69.8042357182196	25.7717346518335	9606	Homo sapiens
ERX011189	75.587042507385	29.008652657602	9606	Homo sapiens
ERX011190	75.5119411205127	29.0251339101772	9606	Homo sapiens
ERX011199	75.4618735292645	29.0201895344046	9606	Homo sapiens
ERX011210	75.5770289891353	29.0383189122373	9606	Homo sapiens
ERX011223	75.5770289891353	29.0399670374949	9606	Homo sapiens
ERX011185	72.5629599959946	29.0201895344046	9606	Homo sapiens
ERX011187	72.4778450908727	28.9855789039967	9606	Homo sapiens
ERX011207	72.663095178491	29.0251339101772	9606	Homo sapiens
ERX011209	72.6380613828669	29.0366707869798	9606	Homo sapiens
ERX011218	72.4227707404997	28.970745776679	9606	Homo sapiens
ERX011221	72.6380613828669	28.9658014009065	9606	Homo sapiens
ERX012363	47.5063822027717	20.4065817218448	10090	Mus musculus
ERX012348	38.0607221006565	16.0992664948546	10090	Mus musculus
ERX012344	48.0625455871627	20.6246508191108	10090	Mus musculus
ERX012362	43.5083880379285	18.6944689747148	10090	Mus musculus
ERX012378	46.8590444930707	20.1290392344153	10090	Mus musculus
ERX012374	47.3194748358862	20.3867572584569	10090	Mus musculus
ERX012345	58.0871626549963	27.2171860075333	10090	Mus musculus
ERX012366	57.1799781181619	26.6783210481734	10090	Mus musculus
ERX012358	58.6250911743253	26.7215744228378	10090	Mus musculus
ERX012351	57.3987964989059	26.9540613116586	10090	Mus musculus
ERX012369	57.6176148796499	26.5467587002361	10090	Mus musculus
ERX012379	56.851750547046	26.4169985762431	10090	Mus musculus
ERX012370	43.0114879649891	18.6638311676609	10090	Mus musculus
ERX012346	44.214989059081	19.4081496566763	10090	Mus musculus
ERX012377	44.287928519329	19.4369852397859	10090	Mus musculus
ERX012375	44.0007293946025	19.3630940580677	10090	Mus musculus
ERX012364	43.8730853391685	19.2171139185755	10090	Mus musculus
ERX012361	43.38530269876	18.9702092381999	10090	Mus musculus
ERX012352	57.2848285922684	26.9108079369943	10090	Mus musculus
ERX012368	58.8803792851933	26.6675077045074	10090	Mus musculus
ERX012367	58.3014223194748	26.2674139888623	10090	Mus musculus
ERX012357	57.3987964989059	26.4836808621839	10090	Mus musculus
ERX012371	58.4746535375638	26.9486546398255	10090	Mus musculus
ERX012349	57.6404084609774	26.058356011318	10090	Mus musculus
ERX012372	60.5215171407732	34.0674392199975	10090	Mus musculus
ERX012359	52.0696571845368	25.0166705714852	10090	Mus musculus
ERX012356	52.3796498905908	25.1500351433669	10090	Mus musculus
ERX012347	51.6183442742524	23.3892623497396	10090	Mus musculus
ERX012365	54.1529905178702	27.1559103934255	10090	Mus musculus
ERX012354	53.7928519328957	27.6389064105106	10090	Mus musculus
ERX012373	54.2259299781182	26.1700938958675	10090	Mus musculus
ERX012376	55.0145878920496	27.3703750428028	10090	Mus musculus
ERX012360	55.3109044493071	27.2063726638672	10090	Mus musculus
ERX012353	55.5297228300511	27.474904031575	10090	Mus musculus
ERX012355	53.1500729394602	26.8062789482221	10090	Mus musculus
ERX012350	55.3929613420861	27.2189882314776	10090	Mus musculus
SRX143516	52.2093779712756	50.8435082486718	8364	Xenopus tropicalis
SRX143517	51.5187909723265	49.8601920029826	8364	Xenopus tropicalis
SRX143518	51.5438122404043	49.6131978749184	8364	Xenopus tropicalis
SRX143519	50.5479657709053	48.7557088265449	8364	Xenopus tropicalis
SRX143520	54.8466196266827	52.5072234131792	8364	Xenopus tropicalis
SRX143521	54.186058149427	51.5565290334607	8364	Xenopus tropicalis
SRX143522	54.9116749236851	52.5817876782552	8364	Xenopus tropicalis
SRX143523	55.8324575889506	53.2808276633423	8364	Xenopus tropicalis
SRX143524	57.6990441875594	55.0750302917327	8364	Xenopus tropicalis
SRX143525	56.6931892108292	54.1103551123124	8364	Xenopus tropicalis
SRX143526	58.2995546214282	55.6016404138317	8364	Xenopus tropicalis
SRX143527	58.114397237652	55.2940628203933	8364	Xenopus tropicalis
SRX143528	58.1994695491167	55.3080436200951	8364	Xenopus tropicalis
SRX143529	59.7858179452535	56.7853481219126	8364	Xenopus tropicalis
SRX143530	61.5673322323975	58.467704352689	8364	Xenopus tropicalis
SRX143531	62.59320422359	59.3811165998695	8364	Xenopus tropicalis
SRX143532	47.725566731722	44.8737067760276	8364	Xenopus tropicalis
SRX143533	48.1809538107391	45.4003168981266	8364	Xenopus tropicalis
SRX143534	48.2460091077416	45.3816758318576	8364	Xenopus tropicalis
SRX143535	48.4611920132112	45.6240096933545	8364	Xenopus tropicalis
SRX143536	48.8915578241505	46.0434336844068	8364	Xenopus tropicalis
SRX143537	49.9524595906521	47.064032062634	8364	Xenopus tropicalis
SRX143538	52.0842716308863	49.7064032062634	8364	Xenopus tropicalis
SRX143539	51.1184506830806	49.4780501444683	8364	Xenopus tropicalis
SRX143540	49.882400040034	47.7024885823469	8364	Xenopus tropicalis
SRX143541	48.9766301356153	46.9195637990493	8364	Xenopus tropicalis
SRX143542	50.222689285893	47.8516171124988	8364	Xenopus tropicalis
SRX143543	53.9608667367262	51.2396309068879	8364	Xenopus tropicalis
SRX143544	55.1218535755392	52.4233386149688	8364	Xenopus tropicalis
SRX143545	57.2386528549267	54.5018175039612	8364	Xenopus tropicalis
SRX143546	55.9575639293399	53.1736415322956	8364	Xenopus tropicalis
SRX143547	56.3478957113547	53.6862708546929	8364	Xenopus tropicalis
SRX143548	57.5038782965521	54.6975486997856	8364	Xenopus tropicalis
SRX143549	56.7982785367562	53.9425855158915	8364	Xenopus tropicalis
SRX143550	58.8900565480659	55.946500139808	8364	Xenopus tropicalis
SRX143551	58.7799629685233	55.7927113430888	8364	Xenopus tropicalis
SRX143552	59.720762648251	56.5849566595209	8364	Xenopus tropicalis
SRX143553	57.704048441175	54.6416255009787	8364	Xenopus tropicalis
SRX143554	59.9109242856428	56.7667070556436	8364	Xenopus tropicalis
SRX143555	62.2729319921934	58.9057694100103	8364	Xenopus tropicalis
SRX323030	60.6582060658206	49.5142359746167	7227	Drosophila melanogaster
SRX323031	62.7375062737506	51.0248778570225	7227	Drosophila melanogaster
SRX157603	59.5755359575536	48.5876340764868	7227	Drosophila melanogaster
SRX157604	59.3245859324586	48.267535238951	7227	Drosophila melanogaster
SRX171219	60.9232463038691	49.7170971709717	7955	Danio rerio
SRX171220	71.1859075180874	58.1642066420664	7955	Danio rerio
SRX171221	73.3485372758729	60.3874538745387	7955	Danio rerio
SRX171222	59.204938659956	48.6931119311193	7955	Danio rerio
SRX171223	53.295061340044	44.640221402214	7955	Danio rerio
SRX171224	53.295061340044	44.640221402214	7955	Danio rerio
SRX171225	53.3461780434099	44.6094710947109	7955	Danio rerio
SRX171226	53.3461780434099	44.6094710947109	7955	Danio rerio
SRX171227	55.0173010380623	46.0362853628536	7955	Danio rerio
SRX171228	55.0173010380623	46.0362853628536	7955	Danio rerio
SRX171229	55.0487574709028	46.0332103321033	7955	Danio rerio
SRX171230	55.0487574709028	46.0332103321033	7955	Danio rerio
SRX171231	50.2201950298836	41.7250922509225	7955	Danio rerio
SRX171232	50.2201950298836	41.7250922509225	7955	Danio rerio
SRX171233	50.2123309216735	41.7189421894219	7955	Danio rerio
SRX171234	50.2123309216735	41.7189421894219	7955	Danio rerio
SRX191149	56.651167031364	25.3194441941356	10090	Mus musculus
SRX191150	56.5007293946025	25.1428262475895	10090	Mus musculus
SRX191151	40.3309628008753	17.3716365995639	10090	Mus musculus
SRX191152	48.5822392414296	21.2410114080776	10090	Mus musculus
SRX191153	45.5278993435449	19.6550543370519	10090	Mus musculus
SRX191154	33.3834792122538	14.4213960026673	10090	Mus musculus
SRX191155	69.8909350974432	54.2535720151092	9031	Gallus gallus
SRX191156	55.325108766911	42.1949416981442	9031	Gallus gallus
SRX191157	61.0227069551225	46.879618985055	9031	Gallus gallus
SRX191158	57.7567197091603	44.112333716538	9031	Gallus gallus
SRX191159	47.9706776327552	36.0280834291345	9031	Gallus gallus
SRX191160	55.9397687550417	43.7692901234568	28377	Anolis carolinensis
SRX191161	32.8260285022856	25.3317901234568	28377	Anolis carolinensis
SRX191162	40.2097337994084	31.0262345679012	28377	Anolis carolinensis
SRX191163	36.0849690777091	27.6388888888889	28377	Anolis carolinensis
SRX191164	64.5098333583546	62.4662130673875	8364	Xenopus tropicalis
SRX191165	47.9057198618826	46.0807158169447	8364	Xenopus tropicalis
SRX191166	64.9702246909874	62.8064125267965	8364	Xenopus tropicalis
SRX191167	49.6922384026422	47.7024885823469	8364	Xenopus tropicalis
SRX191168	39.2683781214032	37.7341783950042	8364	Xenopus tropicalis
SRX196264	55.0556163384391	26.1124227296484	10090	Mus musculus
SRX196265	51.3037928519329	24.2056697965289	10090	Mus musculus
SRX196266	43.6542669584245	18.5232577000018	10090	Mus musculus
SRX196267	50.2142596644785	23.3892623497396	10090	Mus musculus
SRX196268	38.1838074398249	17.3752410474526	10090	Mus musculus
SRX196269	58.7983223924143	25.9826626056554	10090	Mus musculus
SRX196270	42.5464989059081	18.8891091607043	10090	Mus musculus
SRX196271	52.4753829321663	26.4043830086327	10090	Mus musculus
SRX196272	59.5185995623632	32.9608737181682	10090	Mus musculus
SRX196273	59.2906637490883	29.3906680844162	10090	Mus musculus
SRX196274	48.0032822757112	21.9907365689261	10090	Mus musculus
SRX196275	50.510576221736	22.7062194748319	10090	Mus musculus
SRX196276	41.8490153172866	18.6115666732748	10090	Mus musculus
SRX196277	57.8865791393144	27.1757348568133	10090	Mus musculus
SRX196278	43.494711889132	19.1486294086903	10090	Mus musculus
SRX196279	54.7182713347921	27.049579180709	10090	Mus musculus
SRX196280	57.3395331874544	30.4828157946906	10090	Mus musculus
SRX196281	58.0370167760759	26.2638095409736	10090	Mus musculus
SRX196282	50.8068927789934	21.8429542054896	10090	Mus musculus
SRX196283	49.0016411378556	20.7508064952151	10090	Mus musculus
SRX196284	51.1351203501094	21.7528430082722	10090	Mus musculus
SRX196285	43.4810357403355	18.5106421323914	10090	Mus musculus
SRX196286	59.1174325309993	28.0408023501	10090	Mus musculus
SRX196287	43.2439824945295	18.2186818534071	10090	Mus musculus
SRX196288	53.3233041575492	26.1664894479788	10090	Mus musculus
SRX196289	57.7087892049599	28.9311009786076	10090	Mus musculus
SRX196290	59.3842696629214	46.5924641912234	10116	Rattus norvegicus
SRX196291	54.085393258427	42.0217133473223	10116	Rattus norvegicus
SRX196292	43.761797752809	30.3591521454855	10116	Rattus norvegicus
SRX196293	50.4629213483146	37.344524526351	10116	Rattus norvegicus
SRX196294	43.2	30.0763312349846	10116	Rattus norvegicus
SRX196295	58.2561797752809	45.3456193169723	10116	Rattus norvegicus
SRX196296	41.7393258426966	28.9359243378037	10116	Rattus norvegicus
SRX196297	54.3955056179775	42.6238481890339	10116	Rattus norvegicus
SRX196298	50.2067415730337	38.09871362102	10116	Rattus norvegicus
SRX196299	58.1842696629214	45.8778092023234	10116	Rattus norvegicus
SRX196300	56.4044943820225	43.1134628835568	10116	Rattus norvegicus
SRX196301	45.5191011235955	33.8807286439802	10116	Rattus norvegicus
SRX196302	53.9595505617978	40.872183194964	10116	Rattus norvegicus
SRX196303	42.085393258427	31.694188486452	10116	Rattus norvegicus
SRX196304	59.9325842696629	46.3552595566098	10116	Rattus norvegicus
SRX196305	42.1932584269663	31.0403551987349	10116	Rattus norvegicus
SRX196306	53.7258426966292	41.5929203539823	10116	Rattus norvegicus
SRX196307	51.4696629213483	43.095216373202	10116	Rattus norvegicus
SRX196308	57.1865168539326	40.2061855670103	10116	Rattus norvegicus
SRX196309	52.3730337078652	36.6359517075693	10116	Rattus norvegicus
SRX196310	46.4898876404494	32.3936380500563	10116	Rattus norvegicus
SRX196311	53.0966292134831	37.1498950825655	10116	Rattus norvegicus
SRX196312	42.2561797752809	29.349511905848	10116	Rattus norvegicus
SRX196313	58.1213483146067	40.9086762156738	10116	Rattus norvegicus
SRX196314	39.2269662921348	27.0717391965453	10116	Rattus norvegicus
SRX196315	51.5191011235955	36.2497339050573	10116	Rattus norvegicus
SRX196316	52.3280898876405	37.7550710093361	10116	Rattus norvegicus
SRX196317	57.3016534667222	36.5347708286295	9544	Macaca mulatta
SRX196318	54.7728220091705	34.7426055543012	9544	Macaca mulatta
SRX196319	38.1501551572414	23.7468954617295	9544	Macaca mulatta
SRX196320	49.7661062479737	31.0990065477534	9544	Macaca mulatta
SRX196321	48.3627437358158	30.2099796793859	9544	Macaca mulatta
SRX196322	60.8586911213005	38.7531045382705	9544	Macaca mulatta
SRX196323	31.6706034921958	19.7843757055769	9544	Macaca mulatta
SRX196324	58.6077532305127	37.7314292165274	9544	Macaca mulatta
SRX196325	61.0995322124959	39.3034545044028	9544	Macaca mulatta
SRX196326	60.8309017646241	48.8823662226236	9544	Macaca mulatta
SRX196327	56.4494465286462	43.3986227139309	9544	Macaca mulatta
SRX196328	42.2074012319948	30.4696319710996	9544	Macaca mulatta
SRX196329	52.2903061460794	39.5913298713028	9544	Macaca mulatta
SRX196330	45.6069658654069	34.7708286294875	9544	Macaca mulatta
SRX196331	60.0203788615627	47.9086701286972	9544	Macaca mulatta
SRX196332	35.7695336019638	25.0423346127794	9544	Macaca mulatta
SRX196333	58.9458570700755	47.7026416798374	9544	Macaca mulatta
SRX196334	61.8544764022046	49.6923684804696	9544	Macaca mulatta
SRX196335	58.1816497614747	37.144389252653	9544	Macaca mulatta
SRX196336	55.7825019684128	35.236509370061	9544	Macaca mulatta
SRX196337	39.9935158167755	24.9322646195529	9544	Macaca mulatta
SRX196338	55.6759761011533	35.1349062993904	9544	Macaca mulatta
SRX196339	46.2090685933954	28.8129374576654	9544	Macaca mulatta
SRX196340	59.8397480431661	37.8076315195304	9544	Macaca mulatta
SRX196341	43.4023435690797	27.051817566042	9544	Macaca mulatta
SRX196342	58.5845954332824	37.5282230751863	9544	Macaca mulatta
SRX196343	65.1104626927887	42.4079927748927	9544	Macaca mulatta
SRX196344	57.7969900736471	50.5523961314159	9913	Bos taurus
SRX196345	59.4574813594987	50.4473503097041	9913	Bos taurus
SRX196346	40.8261287223823	33.969645379795	9913	Bos taurus
SRX196347	57.4905082109693	49.9076321222878	9913	Bos taurus
SRX196348	50.3682356708293	43.8801753178542	9913	Bos taurus
SRX196349	59.6038607565985	51.4905639873945	9913	Bos taurus
SRX196350	44.7006083893692	37.4760024631434	9913	Bos taurus
SRX196351	55.4091761584557	48.0131850617597	9913	Bos taurus
SRX196352	64.7317140112529	56.5218966204224	9913	Bos taurus
SRX196353	57.4859338548099	46.7924801680733	9913	Bos taurus
SRX196354	53.9591052559352	43.431013873293	9913	Bos taurus
SRX196355	47.4452220849915	38.1388778208425	9913	Bos taurus
SRX196356	59.5718402634829	48.2087876263267	9913	Bos taurus
SRX196357	48.9501852614245	39.4247835693846	9913	Bos taurus
SRX196358	59.7319427290609	48.2631216720397	9913	Bos taurus
SRX196359	44.9659210466127	36.1430072083167	9913	Bos taurus
SRX196360	57.2480673345227	46.4085195783678	9913	Bos taurus
SRX196361	62.6869768080143	51.070380700547	9913	Bos taurus
SRX196362	56.7403138008325	46.0136921795197	9913	Bos taurus
SRX196363	52.9390238323956	42.5290687144565	9913	Bos taurus
SRX196364	47.1707607154293	37.914297098562	9913	Bos taurus
SRX196365	56.882118841773	45.9774694823777	9913	Bos taurus
SRX196366	46.8871506335483	37.7621617705654	9913	Bos taurus
SRX196367	60.2031014134761	48.6905494983156	9913	Bos taurus
SRX196368	53.6800695302136	43.3114789727243	9913	Bos taurus
SRX196369	52.3535062439962	42.3225993407469	9913	Bos taurus
SRX196370	62.5543204793925	50.9254899119789	9913	Bos taurus
SRX196371	71.9172775493176	55.7070126457546	9031	Gallus gallus
SRX196372	70.3379224030037	53.5186401707998	9031	Gallus gallus
SRX196373	53.6146373442994	40.7948760059123	9031	Gallus gallus
SRX196374	67.4414446629716	51.519132862539	9031	Gallus gallus
SRX196375	60.3075272662256	45.4959763507965	9031	Gallus gallus
SRX196376	73.7231062637821	56.9921169321728	9031	Gallus gallus
SRX196377	52.4345908576196	38.4792248316637	9031	Gallus gallus
SRX196378	70.731271231897	54.816061750698	9031	Gallus gallus
SRX196379	76.5480660349246	62.5964854655937	9031	Gallus gallus
SRX196380	69.5750640681805	50.977171949417	9031	Gallus gallus
SRX196381	72.2629477322844	53.0670060765315	9031	Gallus gallus
SRX196382	49.3771976875857	35.4163245196256	9031	Gallus gallus
SRX196383	65.915727993325	47.9348004598456	9031	Gallus gallus
SRX196384	55.7065379343227	39.8628674659222	9031	Gallus gallus
SRX196385	64.5390070921986	47.0808014452291	9031	Gallus gallus
SRX196386	52.4643900113237	37.5266874692068	9031	Gallus gallus
SRX196387	69.7776983133679	51.6176712103794	9031	Gallus gallus
SRX196388	63.4781572203349	48.9612415831828	9031	Gallus gallus
SRX196390	67.8765123070505	49.5196255542782	9031	Gallus gallus
SRX196391	52.6789439179927	37.9003120381015	9031	Gallus gallus
SRX196392	64.187377078491	46.4279848907867	9031	Gallus gallus
SRX196394	69.8074974670719	51.0428641813106	9031	Gallus gallus
SRX196396	66.7322248048155	49.2404335687305	9031	Gallus gallus
SRX196397	71.1901781989392	54.5902447035638	9031	Gallus gallus
SRX209515	67.3010380622837	56.6389913899139	7955	Danio rerio
SRX209517	68.1149732620321	57.4292742927429	7955	Danio rerio
SRX209519	67.8082730418371	57.0848708487085	7955	Danio rerio
SRX209521	67.8122050959421	57.2632226322263	7955	Danio rerio
SRX211579	47.340011893326	39.5370739305249	9913	Bos taurus
SRX211580	50.6335483280728	42.8079834824501	9913	Bos taurus
SRX211582	51.259963364523	35.8114438951892	9615	Canis lupus familiaris
SRX211583	51.2896678053369	35.9019094698071	9615	Canis lupus familiaris
SRX211584	49.2058286089116	40.5082321880386	9925	Capra hircus
SRX211585	51.1690015461744	42.4590224047523	9925	Capra hircus
SRX211586	56.6565349544073	42.7964997207224	10141	Cavia porcellus
SRX211587	55.9436308372479	41.5229938558928	10141	Cavia porcellus
SRX211588	55.3025697706549	40.8601750139639	10141	Cavia porcellus
SRX211589	49.5648431522571	36.1726647130486	9796	Equus caballus
SRX211590	50.9420428462127	37.4864179645056	9796	Equus caballus
SRX211591	52.5870313695486	38.3490830068157	9796	Equus caballus
SRX211594	54.1634718601441	38.1637280449423	9685	Felis catus
SRX211595	53.3967182947401	37.9437544417747	9685	Felis catus
SRX211596	53.2842611051475	37.689938745812	9685	Felis catus
SRX211608	44.8212983223924	19.6874943680502	10090	Mus musculus
SRX211609	45.2179066374909	20.002883558311	10090	Mus musculus
SRX211610	45.5233406272794	20.3417016598483	10090	Mus musculus
SRX211611	49.3179280547599	36.8776827660797	9986	Oryctolagus cuniculus
SRX211612	47.3712316131851	35.1269138472978	9986	Oryctolagus cuniculus
SRX211615	46.1662921348315	34.5163154213423	10116	Rattus norvegicus
SRX211616	47.3348314606742	35.6354347231092	10116	Rattus norvegicus
SRX211617	46.6831460674157	34.9055743089134	10116	Rattus norvegicus
SRX211621	48.1954887218045	34.101165851824	9823	Sus scrofa
SRX211622	49.1541353383459	34.7843800927667	9823	Sus scrofa
SRX211629	56.2737294725767	47.8284493063354	9913	Bos taurus
SRX211630	58.881112483418	50.2879704422791	9913	Bos taurus
SRX211632	54.7254814594782	38.3250945042163	9615	Canis lupus familiaris
SRX211633	54.5125996336452	38.2766308035282	9615	Canis lupus familiaris
SRX211634	57.8175514220119	48.2527226724359	9925	Capra hircus
SRX211635	55.2733917443658	45.5905540684243	9925	Capra hircus
SRX211636	62.6471400939486	47.1048221932601	10141	Cavia porcellus
SRX211637	62.3045040066317	45.9467510705641	10141	Cavia porcellus
SRX211638	63.1168831168831	46.8478867994787	10141	Cavia porcellus
SRX211639	59.5830145371079	43.6469000032926	9796	Equus caballus
SRX211640	60.2859602142311	44.2593263310395	9796	Equus caballus
SRX211641	59.100038255547	43.4098317473906	9796	Equus caballus
SRX211644	59.3416142718397	42.3127686216116	9685	Felis catus
SRX211645	57.2867147165568	40.5699008426681	9685	Felis catus
SRX211646	63.528088738946	45.6732884361569	9685	Felis catus
SRX211656	51.0120350109409	22.3764124930164	10090	Mus musculus
SRX211657	52.5483223924143	23.6920359723899	10090	Mus musculus
SRX211658	53.0634573304158	23.9173139654333	10090	Mus musculus
SRX211659	55.483275887179	41.5858316152364	9986	Oryctolagus cuniculus
SRX211660	54.3133161803971	40.6631290769595	9986	Oryctolagus cuniculus
SRX211665	52.2831460674157	38.2750965544506	10116	Rattus norvegicus
SRX211666	53.6943820224719	39.7256941276648	10116	Rattus norvegicus
SRX211667	52.2606741573034	38.3602469361068	10116	Rattus norvegicus
SRX211668	50.7471804511278	35.8593456186536	9823	Sus scrofa
SRX211669	51.0761278195489	36.4986837156826	9823	Sus scrofa
SRX211674	61.2597776862906	52.5555112833702	9913	Bos taurus
SRX211675	62.6366588902612	53.5733690730612	9913	Bos taurus
SRX211677	64.3299173226397	45.4944912926884	9615	Canis lupus familiaris
SRX211678	63.8249418288034	45.0841652935285	9615	Canis lupus familiaris
SRX211679	62.2077496134564	52.1359686113454	9925	Capra hircus
SRX211680	62.2827156444736	52.176304499285	9925	Capra hircus
SRX211681	70.7543520309478	54.6266989387451	10141	Cavia porcellus
SRX211682	70.4393478861564	53.9527089927388	10141	Cavia porcellus
SRX211683	71.5335728101686	55.2262148575684	10141	Cavia porcellus
SRX211684	62.8299540933435	46.7353725593494	9796	Equus caballus
SRX211685	61.9500765110941	45.7014915544434	9796	Equus caballus
SRX211688	67.300516280734	48.620934718603	9685	Felis catus
SRX211689	66.8506875223636	48.4212663711124	9685	Felis catus
SRX211690	66.3906353831212	47.8696402585536	9685	Felis catus
SRX211701	59.6416849015317	28.118297979707	10090	Mus musculus
SRX211702	59.9152078774617	28.2012002811469	10090	Mus musculus
SRX211703	59.8057986870897	28.3435759727504	10090	Mus musculus
SRX211704	59.6339628137288	45.5977287322135	9986	Oryctolagus cuniculus
SRX211705	60.4932278265935	45.8207996755332	9986	Oryctolagus cuniculus
SRX211710	57.9460674157303	43.6000364930207	10116	Rattus norvegicus
SRX211711	59.4292134831461	45.3577836572089	10116	Rattus norvegicus
SRX211712	58.9797752808989	44.5975123924216	10116	Rattus norvegicus
SRX211713	59.4642857142857	42.9265387990473	9823	Sus scrofa
SRX211714	59.0789473684211	42.7823743261878	9823	Sus scrofa
SRX217680	63.1101987683373	24.2785331685208	9606	Homo sapiens
SRX217681	63.7911180093126	24.8949320148331	9606	Homo sapiens
SRX217682	70.6303509738146	31.7758549649773	9606	Homo sapiens
SRX217683	60.0210283883242	21.6382365059745	9606	Homo sapiens
SRX217684	59.8808391328293	22.5842604037907	9606	Homo sapiens
SRX217685	62.9082318061796	46.4266719851084	9593	Gorilla gorilla
SRX217686	68.9628016862	52.1340247307539	9593	Gorilla gorilla
SRX217687	60.8494280024084	39.2808760442538	9544	Macaca mulatta
SRX217688	63.6654161456162	42.1906750959585	9544	Macaca mulatta
SRX217689	57.8774617067834	25.9556292464902	10090	Mus musculus
SRX217690	59.5413931436907	26.0709715789284	10090	Mus musculus
SRX217691	51.1807075127644	21.808711950547	10090	Mus musculus
SRX217692	49.4939824945295	21.1382846432498	10090	Mus musculus
SRX217693	52.1425966447848	25.8276713464415	10090	Mus musculus
SRX217694	56.0149672591207	38.748034872088	13616	Monodelphis domestica
SRX217695	62.5444340505145	42.7983421466343	13616	Monodelphis domestica
SRX217696	55.1262862488307	36.9386880091468	13616	Monodelphis domestica
SRX217697	56.6183348924228	39.8770901815064	13616	Monodelphis domestica
SRX217698	69.4493885284492	47.598203410475	9258	Ornithorhynchus anatinus
SRX217699	71.4704024803353	48.9190012180268	9258	Ornithorhynchus anatinus
SRX217700	67.3020612045703	46.1670219244823	9258	Ornithorhynchus anatinus
SRX217701	72.0305143333929	53.3461980620792	9031	Gallus gallus
SRX217702	73.0138864056261	54.3603218919363	9031	Gallus gallus
SRX217703	72.3523451933965	55.2348497290195	9031	Gallus gallus
SRX217704	62.0577490867237	58.2300307577593	8364	Xenopus tropicalis
SRX217705	63.0335785417605	59.0968403392674	8364	Xenopus tropicalis
SRX217706	45.6137717059501	42.7859073539006	8364	Xenopus tropicalis
SRX217707	47.009958464695	44.109423058999	8364	Xenopus tropicalis
SRX217708	58.9551118450683	55.2847422872588	8364	Xenopus tropicalis
SRX217709	57.5489165790922	54.0637524466399	8364	Xenopus tropicalis
SRX217710	50.5479657709053	47.46015472085	8364	Xenopus tropicalis
SRX217711	49.6321873592554	46.5886848727747	8364	Xenopus tropicalis
SRX217712	64.4547865685833	60.3271507130208	8364	Xenopus tropicalis
SRX217713	51.7289696241806	48.4807530990773	8364	Xenopus tropicalis
SRX328074	61.0824613227858	26.3881334981459	9606	Homo sapiens
SRX328092	65.5334701847494	26.6238154099712	9606	Homo sapiens
SRX328093	53.0566264457017	20.2884219200659	9606	Homo sapiens
SRX328094	59.7306363590848	21.4355170992995	9606	Homo sapiens
SRX328075	58.5340209282531	21.0597445405851	9606	Homo sapiens
SRX328076	64.6923346517799	24.7284713638237	9606	Homo sapiens
SRX328077	60.5853391684902	27.2514282624759	10090	Mus musculus
SRX328078	60.5397520058352	27.2838682934741	10090	Mus musculus
SRX328079	51.6320204230489	22.280894623966	10090	Mus musculus
SRX328080	53.8429978118162	23.5298358173987	10090	Mus musculus
SRX328081	62.932647333957	42.0751750750322	13616	Monodelphis domestica
SRX328082	48.7698783910196	32.133771616407	13616	Monodelphis domestica
SRX328083	48.9522918615529	31.9479777047306	13616	Monodelphis domestica
SRX328084	70.8790262387323	48.8276492082826	9258	Ornithorhynchus anatinus
